"SitRecID","kba","ovl","year","random","nPAs","percPA","DOMAIN","range_countries","RangeName","COUNTRY","multiple_ranges","all_gmba_intersec","note"
21,81781330.5647273,0,0,FALSE,0,0,19457,"CYP","Kyrenia Mountains (nn)",NA,NA,NA,"no overlaps btwn PAs and range"
