"SitRecID","kba","ovl","year","random","nPAs","percPA","DOMAIN","range_countries","RangeName","COUNTRY","multiple_ranges","all_gmba_intersec","note"
15595,NA,0,0,FALSE,0,0,19413,"CHN","Yan Mountains (nn)",NA,NA,NA,"no overlaps btwn PAs and range"
27216,NA,0,0,FALSE,0,0,19413,"CHN","Yan Mountains (nn)",NA,NA,NA,"no overlaps btwn PAs and range"
