"SitRecID","kba","ovl","year","random","nPAs","percPA","DOMAIN","range_countries","RangeName","COUNTRY","multiple_ranges","all_gmba_intersec","note"
46682,211311529.531577,0,0,FALSE,0,0,15662,"GEO","Mingrelian Mountains",NA,NA,NA,"no overlaps btwn PAs and range"
46684,9856961.0349056,0,0,FALSE,0,0,15662,"GEO","Mingrelian Mountains",NA,NA,NA,"no overlaps btwn PAs and range"
18571,3011064.27997379,0,0,FALSE,0,0,15662,"GEO","Mingrelian Mountains",NA,NA,NA,"no overlaps btwn PAs and range"
