"SitRecID","kba","ovl","year","random","nPAs","DOMAIN","range_countries","RangeName","COUNTRY","multiple_ranges","all_gmba_intersec","note","percPA"
31546,4716245.5144652,38057.5210148096,2004,FALSE,1,"14775","MMR","Loipyet Hills","MMR",FALSE,"14775","",0.00806945289385027
31546,4716245.5144652,1495064.13653687,2016,FALSE,1,"14775","MMR","Loipyet Hills","MMR",FALSE,"14775","",0.317003033864831
16262,34524.1113948012,0,0,FALSE,0,"14775","MMR","Loipyet Hills","MMR",NA,NA,"no pas overlapping kba",0
16258,364238625.012079,359537754.545486,2004,FALSE,1,"14775","MMR","Loipyet Hills","MMR",TRUE,"14775","",0.987093981407279
