"SitRecID","kba","ovl","year","random","nPAs","percPA","DOMAIN","range_countries","RangeName","COUNTRY","multiple_ranges","all_gmba_intersec","note"
12530,301006760.465671,0,0,FALSE,0,0,18375,"RUS","Kabak Range",NA,NA,NA,"no overlaps btwn PAs and range"
