"SitRecID","kba","ovl","year","random","nPAs","DOMAIN","range_countries","RangeName","COUNTRY","multiple_ranges","all_gmba_intersec","note","percPA"
44603,1103669.57672226,25424.4991614502,2007,FALSE,1,"13771","NZL","Doubtful Range","NZL",TRUE,"13771","",0.0230363323386672
