"SitRecID","kba","ovl","year","random","nPAs","percPA","DOMAIN","range_countries","RangeName","COUNTRY","multiple_ranges","all_gmba_intersec","note"
15513,NA,0,0,FALSE,0,0,20958,"CHN","Chinese Loess Plateau",NA,NA,NA,"no overlaps btwn PAs and range"
15627,NA,0,0,FALSE,0,0,20958,"CHN","Chinese Loess Plateau",NA,NA,NA,"no overlaps btwn PAs and range"
27240,NA,0,0,FALSE,0,0,20958,"CHN","Chinese Loess Plateau",NA,NA,NA,"no overlaps btwn PAs and range"
15511,NA,0,0,FALSE,0,0,20958,"CHN","Chinese Loess Plateau",NA,NA,NA,"no overlaps btwn PAs and range"
