"SitRecID","kba","ovl","year","random","nPAs","DOMAIN","range_countries","RangeName","COUNTRY","multiple_ranges","all_gmba_intersec","note","percPA"
18337,397177007.190357,247800142.44858,1976,FALSE,1,"18368","IND","Kanaka Hills","IND",TRUE,"18368","",0.623903544169201
