"SitRecID","kba","ovl","year","random","nPAs","percPA","DOMAIN","range_countries","RangeName","COUNTRY","multiple_ranges","all_gmba_intersec","note"
807,70641322.0746116,0,0,FALSE,0,0,19738,"TUR","Western Anatolia (nn)",NA,NA,NA,"no overlaps btwn PAs and range"
815,14404612.8004228,0,0,FALSE,0,0,19738,"TUR","Western Anatolia (nn)",NA,NA,NA,"no overlaps btwn PAs and range"
762,2216278.47267456,0,0,FALSE,0,0,19738,"TUR","Western Anatolia (nn)",NA,NA,NA,"no overlaps btwn PAs and range"
799,471826.511799365,0,0,FALSE,0,0,19738,"TUR","Western Anatolia (nn)",NA,NA,NA,"no overlaps btwn PAs and range"
802,107320341.667452,0,0,FALSE,0,0,19738,"TUR","Western Anatolia (nn)",NA,NA,NA,"no overlaps btwn PAs and range"
24048,360818508.951521,0,0,FALSE,0,0,19738,"TUR","Western Anatolia (nn)",NA,NA,NA,"no overlaps btwn PAs and range"
31656,17955740.746132,0,0,FALSE,0,0,19738,"TUR","Western Anatolia (nn)",NA,NA,NA,"no overlaps btwn PAs and range"
