"SitRecID","kba","ovl","year","random","nPAs","percPA","DOMAIN","range_countries","RangeName","COUNTRY","multiple_ranges","all_gmba_intersec","note"
824,1720416.20395845,0,0,FALSE,0,0,14635,"TUR","Akdogan Mountains",NA,NA,NA,"no overlaps btwn PAs and range"
9589,298516401.552044,0,0,FALSE,0,0,14635,"TUR","Akdogan Mountains",NA,NA,NA,"no overlaps btwn PAs and range"
