"SitRecID","kba","ovl","year","random","nPAs","DOMAIN","range_countries","RangeName","COUNTRY","percPA"
45357,2977784934.46793,589384513.232838,1958,FALSE,1,"15472","MDG","Eastern Escarpment (Madagascar)","MDG",0.197927159349454
45357,2977784934.46793,20211668.3685581,2003,FALSE,1,"15472","MDG","Eastern Escarpment (Madagascar)","MDG",0.00678748425872116
45396,428066034.091726,0,0,FALSE,0,"15472","MDG","Eastern Escarpment (Madagascar)","MDG",0
6577,769722473.240395,0,0,FALSE,0,"15472","MDG","Eastern Escarpment (Madagascar)","MDG",0
22469,2933488.02494735,0,0,FALSE,0,"15472","MDG","Eastern Escarpment (Madagascar)","MDG",0
45377,811336.883740336,0,0,FALSE,0,"15472","MDG","Eastern Escarpment (Madagascar)","MDG",0
45391,3493199.52835077,0,0,FALSE,0,"15472","MDG","Eastern Escarpment (Madagascar)","MDG",0
22473,73032698.0942713,0,0,FALSE,0,"15472","MDG","Eastern Escarpment (Madagascar)","MDG",0
23318,5588004.34148788,5588004.34148788,2003,FALSE,1,"15472","MDG","Eastern Escarpment (Madagascar)","MDG",1
22460,11840167.7559009,0,0,FALSE,0,"15472","MDG","Eastern Escarpment (Madagascar)","MDG",0
45395,1935221.56690884,0,0,FALSE,0,"15472","MDG","Eastern Escarpment (Madagascar)","MDG",0
6574,65255036.6061078,4418472.893641,1989,FALSE,1,"15472","MDG","Eastern Escarpment (Madagascar)","MDG",0.067710833116404
6574,65255036.6061078,58243954.4553914,2005,FALSE,1,"15472","MDG","Eastern Escarpment (Madagascar)","MDG",0.8925587584444
45363,35593802.639872,0,0,FALSE,0,"15472","MDG","Eastern Escarpment (Madagascar)","MDG",0
45365,395863.945208594,0,0,FALSE,0,"15472","MDG","Eastern Escarpment (Madagascar)","MDG",0
23315,12120058.6304926,0,0,FALSE,0,"15472","MDG","Eastern Escarpment (Madagascar)","MDG",0
45367,23303710.3704486,0,0,FALSE,0,"15472","MDG","Eastern Escarpment (Madagascar)","MDG",0
45369,7096616.7230877,5682081.19182322,2003,FALSE,1,"15472","MDG","Eastern Escarpment (Madagascar)","MDG",0.800674661397097
45371,8652432.23169011,6729318.70177561,2003,FALSE,1,"15472","MDG","Eastern Escarpment (Madagascar)","MDG",0.777737232905336
22429,3173548.55153619,0,0,FALSE,0,"15472","MDG","Eastern Escarpment (Madagascar)","MDG",0
45479,134356407.71511,62415748.2707087,2003,FALSE,1,"15472","MDG","Eastern Escarpment (Madagascar)","MDG",0.464553565640541
22442,21882256.7605518,0,0,FALSE,0,"15472","MDG","Eastern Escarpment (Madagascar)","MDG",0
45383,79629373.439365,0,0,FALSE,0,"15472","MDG","Eastern Escarpment (Madagascar)","MDG",0
22507,23628688.8459318,0,0,FALSE,0,"15472","MDG","Eastern Escarpment (Madagascar)","MDG",0
45387,7655888.90389191,0,0,FALSE,0,"15472","MDG","Eastern Escarpment (Madagascar)","MDG",0
