"SitRecID","kba","ovl","year","random","nPAs","DOMAIN","range_countries","RangeName","COUNTRY","multiple_ranges","all_gmba_intersec","note","percPA"
361,273625002.795344,230486266.925039,1971,FALSE,1,"17838","PRT;ESP","Serra da Peneda","PRT",TRUE,"17838","",0.842343589110642
361,273625002.795344,38146258.2196134,1988,FALSE,1,"17838","PRT;ESP","Serra da Peneda","PRT",TRUE,"17838","",0.139410718428186
1959,2408185.29888729,583339.074146616,2009,FALSE,2,"17838","PRT;ESP","Serra da Peneda","ESP",TRUE,"17838","",0.24223180600602
