"SitRecID","kba","ovl","year","random","nPAs","percPA","DOMAIN","range_countries","RangeName","COUNTRY","multiple_ranges","all_gmba_intersec","note"
6072,325704303.811004,0,0,FALSE,0,0,13006,"COD","Muganja Hills",NA,NA,NA,"no overlaps btwn PAs and range"
