"SitRecID","kba","ovl","year","random","nPAs","DOMAIN","range_countries","RangeName","COUNTRY","percPA"
7049,216496192.835533,NA,1996,FALSE,1,"13127","BDI;COD;RWA;SSD;TZA;UGA;ZMB","Albertine Rift Mountains","UGA",NA
7050,1047160471.62585,526856159.851865,1929,FALSE,1,"13127","BDI;COD;RWA;SSD;TZA;UGA;ZMB","Albertine Rift Mountains","UGA",0.503128387795093
7050,1047160471.62585,2533920.86125967,1978,FALSE,1,"13127","BDI;COD;RWA;SSD;TZA;UGA;ZMB","Albertine Rift Mountains","UGA",0.00241980186410725
7050,1047160471.62585,70174938.8674418,2002,FALSE,1,"13127","BDI;COD;RWA;SSD;TZA;UGA;ZMB","Albertine Rift Mountains","UGA",0.0670145032866701
7051,369147176.855259,303444.700454999,1963,FALSE,1,"13127","BDI;COD;RWA;SSD;TZA;UGA;ZMB","Albertine Rift Mountains","UGA",0.000822015498100311
7051,369147176.855259,351308179.57873,1982,FALSE,1,"13127","BDI;COD;RWA;SSD;TZA;UGA;ZMB","Albertine Rift Mountains","UGA",0.951675108479773
7052,343140476.781787,300867395.979336,1932,FALSE,1,"13127","BDI;COD;RWA;SSD;TZA;UGA;ZMB","Albertine Rift Mountains","UGA",0.876805321252341
7052,343140476.781787,1154717.76500166,1963,FALSE,1,"13127","BDI;COD;RWA;SSD;TZA;UGA;ZMB","Albertine Rift Mountains","UGA",0.00336514588961178
7052,343140476.781787,5421996.4289891,1965,FALSE,2,"13127","BDI;COD;RWA;SSD;TZA;UGA;ZMB","Albertine Rift Mountains","UGA",0.01580109837184
7053,540857200.091633,183092923.44593,1932,FALSE,4,"13127","BDI;COD;RWA;SSD;TZA;UGA;ZMB","Albertine Rift Mountains","UGA",0.338523594425497
7053,540857200.091633,20.6734569131415,2006,FALSE,1,"13127","BDI;COD;RWA;SSD;TZA;UGA;ZMB","Albertine Rift Mountains","UGA",3.82235031901932e-08
7055,48668129.7218827,3795789.47452474,1948,FALSE,1,"13127","BDI;COD;RWA;SSD;TZA;UGA;ZMB","Albertine Rift Mountains","UGA",0.0779933294378896
7056,221162091.713156,3675734.7354308,1932,FALSE,2,"13127","BDI;COD;RWA;SSD;TZA;UGA;ZMB","Albertine Rift Mountains","UGA",0.0166200939182569
7056,221162091.713156,3145431.91567926,1963,FALSE,1,"13127","BDI;COD;RWA;SSD;TZA;UGA;ZMB","Albertine Rift Mountains","UGA",0.0142222923074848
7057,134369680.786112,1786703.42056056,1932,FALSE,3,"13127","BDI;COD;RWA;SSD;TZA;UGA;ZMB","Albertine Rift Mountains","UGA",0.0132969239050632
7057,134369680.786112,3200745.7971111,1948,FALSE,3,"13127","BDI;COD;RWA;SSD;TZA;UGA;ZMB","Albertine Rift Mountains","UGA",0.0238204465351526
7057,134369680.786112,129371805.954096,2006,FALSE,1,"13127","BDI;COD;RWA;SSD;TZA;UGA;ZMB","Albertine Rift Mountains","UGA",0.962805040521221
7058,8177896.56534015,0,0,FALSE,0,"13127","BDI;COD;RWA;SSD;TZA;UGA;ZMB","Albertine Rift Mountains","UGA",0
7059,814918515.245886,809061300.060426,1932,FALSE,1,"13127","BDI;COD;RWA;SSD;TZA;UGA;ZMB","Albertine Rift Mountains","UGA",0.992812514287159
7060,3873123690.61121,2208312.26315227,1932,FALSE,1,"13127","BDI;COD;RWA;SSD;TZA;UGA;ZMB","Albertine Rift Mountains","UGA",0.000570163113691774
7060,3873123690.61121,3797123807.82454,1952,FALSE,1,"13127","BDI;COD;RWA;SSD;TZA;UGA;ZMB","Albertine Rift Mountains","UGA",0.980377625695016
7061,158183648.049044,129019330.467507,1965,FALSE,1,"13127","BDI;COD;RWA;SSD;TZA;UGA;ZMB","Albertine Rift Mountains","UGA",0.815630010173397
7062,413829638.932216,386222359.808385,1938,FALSE,1,"13127","BDI;COD;RWA;SSD;TZA;UGA;ZMB","Albertine Rift Mountains","UGA",0.933288299032751
7063,185972146.811445,156708588.243994,1946,FALSE,1,"13127","BDI;COD;RWA;SSD;TZA;UGA;ZMB","Albertine Rift Mountains","UGA",0.842645476383514
7063,185972146.811445,16306589.8667026,1948,FALSE,2,"13127","BDI;COD;RWA;SSD;TZA;UGA;ZMB","Albertine Rift Mountains","UGA",0.0876829683707191
7063,185972146.811445,233213.038641738,1954,FALSE,1,"13127","BDI;COD;RWA;SSD;TZA;UGA;ZMB","Albertine Rift Mountains","UGA",0.00125402132867881
7204,146255769.842364,0,0,FALSE,0,"13127","BDI;COD;RWA;SSD;TZA;UGA;ZMB","Albertine Rift Mountains","ZMB",0
7206,40690106.6905936,0,0,FALSE,0,"13127","BDI;COD;RWA;SSD;TZA;UGA;ZMB","Albertine Rift Mountains","ZMB",0
20421,41167988.0021829,14979939.4189091,1933,FALSE,1,"13127","BDI;COD;RWA;SSD;TZA;UGA;ZMB","Albertine Rift Mountains","RWA",0.363873488743603
23546,47156955.2532753,4066253.71902301,1932,FALSE,2,"13127","BDI;COD;RWA;SSD;TZA;UGA;ZMB","Albertine Rift Mountains","UGA",0.0862280801884592
23546,47156955.2532753,43090635.988936,2006,FALSE,1,"13127","BDI;COD;RWA;SSD;TZA;UGA;ZMB","Albertine Rift Mountains","UGA",0.913770529872008
23547,401541458.21498,367332577.879565,1932,FALSE,1,"13127","BDI;COD;RWA;SSD;TZA;UGA;ZMB","Albertine Rift Mountains","UGA",0.914806106230008
23547,401541458.21498,7838797.19360251,1968,FALSE,1,"13127","BDI;COD;RWA;SSD;TZA;UGA;ZMB","Albertine Rift Mountains","UGA",0.0195217630290263
24244,2713838049.91128,687743674.128488,1971,FALSE,2,"13127","BDI;COD;RWA;SSD;TZA;UGA;ZMB","Albertine Rift Mountains","ZMB",0.253421044837577
24244,2713838049.91128,2244476.47060859,1980,FALSE,1,"13127","BDI;COD;RWA;SSD;TZA;UGA;ZMB","Albertine Rift Mountains","ZMB",0.000827048788221526
24244,2713838049.91128,1958917435.87794,1985,FALSE,2,"13127","BDI;COD;RWA;SSD;TZA;UGA;ZMB","Albertine Rift Mountains","ZMB",0.721825473683655
24246,10389784.1745281,0,0,FALSE,0,"13127","BDI;COD;RWA;SSD;TZA;UGA;ZMB","Albertine Rift Mountains","ZMB",0
24502,399739874.422847,399737263.956694,1932,FALSE,1,"13127","BDI;COD;RWA;SSD;TZA;UGA;ZMB","Albertine Rift Mountains","UGA",0.999993469587799
28604,1356254.34821254,0,0,FALSE,0,"13127","BDI;COD;RWA;SSD;TZA;UGA;ZMB","Albertine Rift Mountains","BDI",0
28605,659439770.426753,1256674.99541478,1925,FALSE,1,"13127","BDI;COD;RWA;SSD;TZA;UGA;ZMB","Albertine Rift Mountains","COD",0.00190567061886717
28605,659439770.426753,653176899.031165,1946,FALSE,1,"13127","BDI;COD;RWA;SSD;TZA;UGA;ZMB","Albertine Rift Mountains","COD",0.990502739330485
28608,270939168.494841,14398462.2793513,1933,FALSE,1,"13127","BDI;COD;RWA;SSD;TZA;UGA;ZMB","Albertine Rift Mountains","RWA",0.0531427861070795
28610,3813381001.92143,198613037.341169,1963,TRUE,1,"13127","BDI;COD;RWA;SSD;TZA;UGA;ZMB","Albertine Rift Mountains","COD",0.0520831873975077
28623,221710171.299961,34315515.5128675,1968,FALSE,1,"13127","BDI;COD;RWA;SSD;TZA;UGA;ZMB","Albertine Rift Mountains","TZA",0.154776460239348
28624,541025648.525679,130879.377731548,1932,FALSE,1,"13127","BDI;COD;RWA;SSD;TZA;UGA;ZMB","Albertine Rift Mountains","UGA",0.000241909746955992
28624,541025648.525679,540886305.964363,1964,FALSE,1,"13127","BDI;COD;RWA;SSD;TZA;UGA;ZMB","Albertine Rift Mountains","UGA",0.999742447402087
28626,37841172.6529064,37840345.5324316,1932,FALSE,1,"13127","BDI;COD;RWA;SSD;TZA;UGA;ZMB","Albertine Rift Mountains","UGA",0.999978142313867
28627,132117860.371779,87356370.7699321,1965,FALSE,1,"13127","BDI;COD;RWA;SSD;TZA;UGA;ZMB","Albertine Rift Mountains","UGA",0.661200314053766
28628,338178191.356353,1273102.18167797,1932,FALSE,1,"13127","BDI;COD;RWA;SSD;TZA;UGA;ZMB","Albertine Rift Mountains","UGA",0.00376458983523409
28628,338178191.356353,331469323.102833,1968,FALSE,1,"13127","BDI;COD;RWA;SSD;TZA;UGA;ZMB","Albertine Rift Mountains","UGA",0.980161735957566
28629,300632348.234952,300626957.21725,1932,FALSE,1,"13127","BDI;COD;RWA;SSD;TZA;UGA;ZMB","Albertine Rift Mountains","UGA",0.999982067739103
28631,901972645.698427,211020241.828149,1963,TRUE,1,"13127","BDI;COD;RWA;SSD;TZA;UGA;ZMB","Albertine Rift Mountains","TZA",0.23395414798278
28631,901972645.698427,1208722.98656243,1978,TRUE,1,"13127","BDI;COD;RWA;SSD;TZA;UGA;ZMB","Albertine Rift Mountains","TZA",0.0013400882968313
28632,86802931.6376009,86801842.5110966,1932,FALSE,1,"13127","BDI;COD;RWA;SSD;TZA;UGA;ZMB","Albertine Rift Mountains","UGA",0.999987452883402
28635,267521811.999373,0,0,FALSE,0,"13127","BDI;COD;RWA;SSD;TZA;UGA;ZMB","Albertine Rift Mountains","COD",0
28700,67044428.6754854,0,0,FALSE,0,"13127","BDI;COD;RWA;SSD;TZA;UGA;ZMB","Albertine Rift Mountains","BDI",0
29369,140649526.822193,140649019.596237,1932,FALSE,3,"13127","BDI;COD;RWA;SSD;TZA;UGA;ZMB","Albertine Rift Mountains","UGA",0.999996393688859
29893,31580855.8292892,31579327.1888499,1965,TRUE,1,"13127","BDI;COD;RWA;SSD;TZA;UGA;ZMB","Albertine Rift Mountains","TZA",0.999951595978034
29947,8731710642.98699,26366291.3740444,1953,FALSE,1,"13127","BDI;COD;RWA;SSD;TZA;UGA;ZMB","Albertine Rift Mountains","TZA",0.00301960205188669
29947,8731710642.98699,382465604.167574,1965,FALSE,1,"13127","BDI;COD;RWA;SSD;TZA;UGA;ZMB","Albertine Rift Mountains","TZA",0.043801910050095
29947,8731710642.98699,7863662.87453282,1966,FALSE,1,"13127","BDI;COD;RWA;SSD;TZA;UGA;ZMB","Albertine Rift Mountains","TZA",0.000900586745948646
29947,8731710642.98699,257905.071962357,1974,FALSE,1,"13127","BDI;COD;RWA;SSD;TZA;UGA;ZMB","Albertine Rift Mountains","TZA",2.95366031362362e-05
29947,8731710642.98699,1454634414.30323,1980,FALSE,1,"13127","BDI;COD;RWA;SSD;TZA;UGA;ZMB","Albertine Rift Mountains","TZA",0.166592146004236
6968,1461875592.14895,1461879989.19177,1980,FALSE,1,"13127","BDI;COD;RWA;SSD;TZA;UGA;ZMB","Albertine Rift Mountains","TZA",1.00000300780917
46981,1508382862.95834,13771196.2108558,1932,FALSE,2,"13127","BDI;COD;RWA;SSD;TZA;UGA;ZMB","Albertine Rift Mountains","UGA",0.00912977503857793
46981,1508382862.95834,11609008.271588,1948,FALSE,7,"13127","BDI;COD;RWA;SSD;TZA;UGA;ZMB","Albertine Rift Mountains","UGA",0.00769632734279384
46981,1508382862.95834,8133287.39224092,1963,FALSE,2,"13127","BDI;COD;RWA;SSD;TZA;UGA;ZMB","Albertine Rift Mountains","UGA",0.00539205767446161
46981,1508382862.95834,10691482.6865476,1968,FALSE,4,"13127","BDI;COD;RWA;SSD;TZA;UGA;ZMB","Albertine Rift Mountains","UGA",0.00708804306194432
46983,158086.163147688,0,0,FALSE,0,"13127","BDI;COD;RWA;SSD;TZA;UGA;ZMB","Albertine Rift Mountains","UGA",0
46984,214188384.325909,0,0,FALSE,0,"13127","BDI;COD;RWA;SSD;TZA;UGA;ZMB","Albertine Rift Mountains","RWA",0
46985,230962341.634903,1173168.88600336,1933,FALSE,1,"13127","BDI;COD;RWA;SSD;TZA;UGA;ZMB","Albertine Rift Mountains","RWA",0.00507948125958067
46986,274666458.579606,0,0,FALSE,0,"13127","BDI;COD;RWA;SSD;TZA;UGA;ZMB","Albertine Rift Mountains","RWA",0
46988,454830993.870236,24233611.5346185,1932,FALSE,6,"13127","BDI;COD;RWA;SSD;TZA;UGA;ZMB","Albertine Rift Mountains","UGA",0.05328047530009
46988,454830993.870236,3554030.53480969,1948,FALSE,2,"13127","BDI;COD;RWA;SSD;TZA;UGA;ZMB","Albertine Rift Mountains","UGA",0.00781395855319319
46978,36696731.1514878,41579.2754192963,1967,FALSE,1,"13127","BDI;COD;RWA;SSD;TZA;UGA;ZMB","Albertine Rift Mountains","UGA",0.00113305120414276
46979,38350586.7526321,0,0,FALSE,0,"13127","BDI;COD;RWA;SSD;TZA;UGA;ZMB","Albertine Rift Mountains","UGA",0
29227,103291569.532852,97687678.962314,1967,TRUE,1,"13127","BDI;COD;RWA;SSD;TZA;UGA;ZMB","Albertine Rift Mountains","BDI",0.945746873671468
46982,682883946.256848,28711.5607972448,1929,FALSE,1,"13127","BDI;COD;RWA;SSD;TZA;UGA;ZMB","Albertine Rift Mountains","RWA",4.20445684140387e-05
6070,8207960993.79919,11762496.2164666,1935,FALSE,1,"13127","BDI;COD;RWA;SSD;TZA;UGA;ZMB","Albertine Rift Mountains","COD",0.00143305946816179
6063,4104722578.25732,3370234.3222979,1948,FALSE,1,"13127","BDI;COD;RWA;SSD;TZA;UGA;ZMB","Albertine Rift Mountains","COD",0.000821062631650186
6072,9711439022.1544,0,0,FALSE,0,"13127","BDI;COD;RWA;SSD;TZA;UGA;ZMB","Albertine Rift Mountains","COD",0
6779,1015790658.70808,1000093406.69068,1933,FALSE,1,"13127","BDI;COD;RWA;SSD;TZA;UGA;ZMB","Albertine Rift Mountains","RWA",0.984546764746425
29694,1001914401.81602,613920.964071635,1930,FALSE,1,"13127","BDI;COD;RWA;SSD;TZA;UGA;ZMB","Albertine Rift Mountains","UGA",0.000612747918343995
29694,1001914401.81602,2464219.05230396,1939,FALSE,1,"13127","BDI;COD;RWA;SSD;TZA;UGA;ZMB","Albertine Rift Mountains","UGA",0.00245951056081981
29694,1001914401.81602,2247643.48900588,1946,FALSE,1,"13127","BDI;COD;RWA;SSD;TZA;UGA;ZMB","Albertine Rift Mountains","UGA",0.00224334881795483
29694,1001914401.81602,1668822.36618883,1948,FALSE,1,"13127","BDI;COD;RWA;SSD;TZA;UGA;ZMB","Albertine Rift Mountains","UGA",0.00166563367405839
29694,1001914401.81602,14072458.2853129,1991,FALSE,1,"13127","BDI;COD;RWA;SSD;TZA;UGA;ZMB","Albertine Rift Mountains","UGA",0.014045569421705
29694,1001914401.81602,NA,1994,FALSE,1,"13127","BDI;COD;RWA;SSD;TZA;UGA;ZMB","Albertine Rift Mountains","UGA",NA
47200,115627047.485241,94875178.0983938,1941,FALSE,1,"13127","BDI;COD;RWA;SSD;TZA;UGA;ZMB","Albertine Rift Mountains","UGA",0.820527550965135
6069,6730863569.17635,6730864222.55205,1970,FALSE,1,"13127","BDI;COD;RWA;SSD;TZA;UGA;ZMB","Albertine Rift Mountains","COD",1.0000000970716
29671,1446113436.32305,98434.9772196226,1925,FALSE,1,"13127","BDI;COD;RWA;SSD;TZA;UGA;ZMB","Albertine Rift Mountains","COD",6.80686416066415e-05
29671,1446113436.32305,1012.14829948803,1979,FALSE,1,"13127","BDI;COD;RWA;SSD;TZA;UGA;ZMB","Albertine Rift Mountains","COD",6.99909339105209e-07
29671,1446113436.32305,NA,1996,FALSE,1,"13127","BDI;COD;RWA;SSD;TZA;UGA;ZMB","Albertine Rift Mountains","COD",NA
6066,6077502216.36786,4967860844.62746,1925,FALSE,1,"13127","BDI;COD;RWA;SSD;TZA;UGA;ZMB","Albertine Rift Mountains","COD",0.81741818723621
6066,6077502216.36786,3587485.07826959,1929,FALSE,1,"13127","BDI;COD;RWA;SSD;TZA;UGA;ZMB","Albertine Rift Mountains","COD",0.000590289390369587
6066,6077502216.36786,88506.4684446305,1930,FALSE,1,"13127","BDI;COD;RWA;SSD;TZA;UGA;ZMB","Albertine Rift Mountains","COD",1.45629676952262e-05
6066,6077502216.36786,9416307.6496097,1952,FALSE,1,"13127","BDI;COD;RWA;SSD;TZA;UGA;ZMB","Albertine Rift Mountains","COD",0.00154937132301652
6066,6077502216.36786,31517321.2977276,1979,FALSE,1,"13127","BDI;COD;RWA;SSD;TZA;UGA;ZMB","Albertine Rift Mountains","COD",0.0051859004202163
6066,6077502216.36786,2368001.27808806,1991,FALSE,1,"13127","BDI;COD;RWA;SSD;TZA;UGA;ZMB","Albertine Rift Mountains","COD",0.000389633963721245
6066,6077502216.36786,199307.157499412,1993,FALSE,1,"13127","BDI;COD;RWA;SSD;TZA;UGA;ZMB","Albertine Rift Mountains","COD",3.27942550086844e-05
6066,6077502216.36786,348.960695203074,1994,FALSE,1,"13127","BDI;COD;RWA;SSD;TZA;UGA;ZMB","Albertine Rift Mountains","COD",5.74184398095745e-08
6066,6077502216.36786,1852263.06653264,1996,FALSE,1,"13127","BDI;COD;RWA;SSD;TZA;UGA;ZMB","Albertine Rift Mountains","COD",0.000304773737728001
29659,969912956.355429,0,0,FALSE,0,"13127","BDI;COD;RWA;SSD;TZA;UGA;ZMB","Albertine Rift Mountains","RWA",0
