"SitRecID","kba","ovl","year","random","nPAs","percPA","DOMAIN","range_countries","RangeName","COUNTRY","multiple_ranges","all_gmba_intersec","note"
788,NA,0,0,FALSE,0,0,14711,"TUR","Nif Mountains",NA,NA,NA,"no overlaps btwn PAs and range"
9598,NA,0,0,FALSE,0,0,14711,"TUR","Nif Mountains",NA,NA,NA,"no overlaps btwn PAs and range"
761,NA,0,0,FALSE,0,0,14711,"TUR","Nif Mountains",NA,NA,NA,"no overlaps btwn PAs and range"
45644,NA,0,0,FALSE,0,0,14711,"TUR","Nif Mountains",NA,NA,NA,"no overlaps btwn PAs and range"
24052,NA,0,0,FALSE,0,0,14711,"TUR","Nif Mountains",NA,NA,NA,"no overlaps btwn PAs and range"
