"SitRecID","kba","ovl","year","random","nPAs","DOMAIN","range_countries","RangeName","COUNTRY","percPA"
20120,4238579943.84341,0,0,FALSE,0,"14220","BRA;PRY;BOL","Central Highland","BRA",0
20151,186478244.562816,115835181.01214,1988,FALSE,1,"14220","BRA;PRY;BOL","Central Highland","BRA",0.621172626778564
20152,648312572.554827,365104107.437056,1989,FALSE,1,"14220","BRA;PRY;BOL","Central Highland","BRA",0.563160615562765
20152,648312572.554827,4989.99659025669,1996,FALSE,1,"14220","BRA;PRY;BOL","Central Highland","BRA",7.69689930675329e-06
20152,648312572.554827,282691991.536485,1999,FALSE,1,"14220","BRA;PRY;BOL","Central Highland","BRA",0.436042741578296
20153,210797471.008807,0,0,FALSE,0,"14220","BRA;PRY;BOL","Central Highland","BRA",0
20160,101071272.096508,0,0,FALSE,0,"14220","BRA;PRY;BOL","Central Highland","BRA",0
20528,109616627.915394,0,0,FALSE,0,"14220","BRA;PRY;BOL","Central Highland","PRY",0
20529,1351667385.74058,104863876.427649,1991,FALSE,1,"14220","BRA;PRY;BOL","Central Highland","PRY",0.0775811250119004
20529,1351667385.74058,896032126.19863,1998,FALSE,1,"14220","BRA;PRY;BOL","Central Highland","PRY",0.66290874193705
20529,1351667385.74058,103503360.932318,2001,FALSE,1,"14220","BRA;PRY;BOL","Central Highland","PRY",0.0765745789417031
20529,1351667385.74058,51755980.9275534,2006,FALSE,1,"14220","BRA;PRY;BOL","Central Highland","PRY",0.0382904710682178
20529,1351667385.74058,58037157.3785265,2007,FALSE,1,"14220","BRA;PRY;BOL","Central Highland","PRY",0.0429374548729884
20529,1351667385.74058,5164405.06011087,2013,FALSE,1,"14220","BRA;PRY;BOL","Central Highland","PRY",0.00382076619928303
20532,76762159.9015965,54420016.7073889,2001,FALSE,1,"14220","BRA;PRY;BOL","Central Highland","PRY",0.708943270709831
20533,86727823.5689006,0,0,FALSE,0,"14220","BRA;PRY;BOL","Central Highland","PRY",0
20545,646439621.464956,633654041.475918,1991,FALSE,1,"14220","BRA;PRY;BOL","Central Highland","PRY",0.980221540319477
22195,12235903562.0738,3184748111.30975,1989,FALSE,3,"14220","BRA;PRY;BOL","Central Highland","BRA",0.260278948354999
22195,12235903562.0738,4217292154.15725,1994,FALSE,1,"14220","BRA;PRY;BOL","Central Highland","BRA",0.344665363923683
22195,12235903562.0738,4399535220.86276,1998,FALSE,2,"14220","BRA;PRY;BOL","Central Highland","BRA",0.359559488070786
22195,12235903562.0738,377832.868859175,2017,FALSE,1,"14220","BRA;PRY;BOL","Central Highland","BRA",3.08790329167271e-05
22203,8376346137.52632,8359836208.30524,1989,FALSE,1,"14220","BRA;PRY;BOL","Central Highland","BRA",0.998028981974955
22208,46225453254.6658,98756.8780046999,1997,FALSE,1,"14220","BRA;PRY;BOL","Central Highland","BRA",2.13641773203667e-06
22208,46225453254.6658,5709981357.90401,2002,FALSE,2,"14220","BRA;PRY;BOL","Central Highland","BRA",0.123524615896063
22208,46225453254.6658,89556467.0525107,2004,FALSE,1,"14220","BRA;PRY;BOL","Central Highland","BRA",0.00193738429256984
22208,46225453254.6658,23447683449.5671,2005,FALSE,9,"14220","BRA;PRY;BOL","Central Highland","BRA",0.507246155497683
22208,46225453254.6658,7711542286.28428,2006,FALSE,2,"14220","BRA;PRY;BOL","Central Highland","BRA",0.16682458998941
22208,46225453254.6658,331485910.44549,2016,FALSE,1,"14220","BRA;PRY;BOL","Central Highland","BRA",0.0071710689048145
22210,27246984988.1224,1070185311.50068,1988,FALSE,1,"14220","BRA;PRY;BOL","Central Highland","BRA",0.0392772012010578
22210,27246984988.1224,175343289.633168,1990,FALSE,1,"14220","BRA;PRY;BOL","Central Highland","BRA",0.00643532815500884
22210,27246984988.1224,18144822.1294225,1996,FALSE,1,"14220","BRA;PRY;BOL","Central Highland","BRA",0.0006659387134882
22210,27246984988.1224,549922386.83552,1999,FALSE,2,"14220","BRA;PRY;BOL","Central Highland","BRA",0.0201828711351089
22210,27246984988.1224,1358893947.95445,2001,FALSE,2,"14220","BRA;PRY;BOL","Central Highland","BRA",0.0498731859156829
22210,27246984988.1224,1760044703.89424,2005,FALSE,1,"14220","BRA;PRY;BOL","Central Highland","BRA",0.0645959435387616
22210,27246984988.1224,363441438.442365,2006,FALSE,1,"14220","BRA;PRY;BOL","Central Highland","BRA",0.0133387763306949
22210,27246984988.1224,13959350017.9756,2008,FALSE,2,"14220","BRA;PRY;BOL","Central Highland","BRA",0.512326410575733
22216,95733405.7742767,91543267.737602,1968,FALSE,1,"14220","BRA;PRY;BOL","Central Highland","BRA",0.956231181761627
22216,95733405.7742767,40625.4304000493,1983,FALSE,1,"14220","BRA;PRY;BOL","Central Highland","BRA",0.000424360024293268
22216,95733405.7742767,4149660.8494403,2002,FALSE,1,"14220","BRA;PRY;BOL","Central Highland","BRA",0.0433460067139417
22217,189527182.948943,111268.787698667,1983,FALSE,1,"14220","BRA;PRY;BOL","Central Highland","BRA",0.000587086168682417
22217,189527182.948943,20546023.5434803,1985,FALSE,1,"14220","BRA;PRY;BOL","Central Highland","BRA",0.108406737354479
22217,189527182.948943,119741604.75398,1986,FALSE,1,"14220","BRA;PRY;BOL","Central Highland","BRA",0.631791191589849
22217,189527182.948943,798.844892404974,1989,FALSE,1,"14220","BRA;PRY;BOL","Central Highland","BRA",4.214935715159e-06
22217,189527182.948943,0,1992,FALSE,1,"14220","BRA;PRY;BOL","Central Highland","BRA",0
