"SitRecID","kba","ovl","year","random","nPAs","percPA","DOMAIN","range_countries","RangeName","COUNTRY","multiple_ranges","all_gmba_intersec","note"
10126,14556156.0070624,0,0,FALSE,0,0,16579,"MEX","Baboquivari Area",NA,NA,NA,"no overlaps btwn PAs and range"
