"SitRecID","kba","ovl","year","random","nPAs","DOMAIN","range_countries","RangeName","COUNTRY","multiple_ranges","all_gmba_intersec","in_gmba","note","percPA"
3233,1314790096.27046,3690833.32662913,1965,TRUE,5,"15430","AUT","Totes Mountains","AUT",TRUE,"15429;15430;15431;15432",TRUE,"",0.00280716544572291
3233,1314790096.27046,10781.6261993796,1980,TRUE,1,"15430","AUT","Totes Mountains","AUT",TRUE,"15429;15430;15431;15432",TRUE,"",8.20026423226246e-06
3233,1314790096.27046,14949398.4230448,1988,TRUE,3,"15430","AUT","Totes Mountains","AUT",TRUE,"15429;15430;15431;15432",TRUE,"",0.0113701787573928
3233,1314790096.27046,231556321.250857,1991,TRUE,2,"15430","AUT","Totes Mountains","AUT",TRUE,"15429;15430;15431;15432",TRUE,"",0.176116569411111
3233,1314790096.27046,194411.218820304,1994,TRUE,3,"15430","AUT","Totes Mountains","AUT",TRUE,"15429;15430;15431;15432",TRUE,"",0.000147864833612431
3233,1314790096.27046,15560.9064176977,1995,TRUE,1,"15430","AUT","Totes Mountains","AUT",TRUE,"15429;15430;15431;15432",TRUE,"",1.18352780887518e-05
3233,1314790096.27046,382027.95714595,1996,TRUE,1,"15430","AUT","Totes Mountains","AUT",TRUE,"15429;15430;15431;15432",TRUE,"",0.000290561937019158
3233,1314790096.27046,226638145.01831,1997,TRUE,4,"15430","AUT","Totes Mountains","AUT",TRUE,"15429;15430;15431;15432",TRUE,"",0.172375914346475
3233,1314790096.27046,10745535.4092224,2000,TRUE,3,"15430","AUT","Totes Mountains","AUT",TRUE,"15429;15430;15431;15432",TRUE,"",0.00817281438284579
3233,1314790096.27046,11213.170483286,2001,TRUE,1,"15430","AUT","Totes Mountains","AUT",TRUE,"15429;15430;15431;15432",TRUE,"",8.52848718216952e-06
3233,1314790096.27046,34670434.7941365,2002,TRUE,3,"15430","AUT","Totes Mountains","AUT",TRUE,"15429;15430;15431;15432",TRUE,"",0.0263695588310886
3233,1314790096.27046,5045692.3431124,2004,TRUE,2,"15430","AUT","Totes Mountains","AUT",TRUE,"15429;15430;15431;15432",TRUE,"",0.0038376409720647
3233,1314790096.27046,0.0120354576501995,2005,TRUE,1,"15430","AUT","Totes Mountains","AUT",TRUE,"15429;15430;15431;15432",TRUE,"",9.15390044718118e-12
3233,1314790096.27046,4177.08661580086,2006,TRUE,1,"15430","AUT","Totes Mountains","AUT",TRUE,"15429;15430;15431;15432",TRUE,"",3.1769988438836e-06
3233,1314790096.27046,NA,2007,TRUE,1,"15430","AUT","Totes Mountains","AUT",TRUE,"15429;15430;15431;15432",TRUE,"",NA
3233,1314790096.27046,26960131.1776993,2008,TRUE,1,"15430","AUT","Totes Mountains","AUT",TRUE,"15429;15430;15431;15432",TRUE,"",0.0205052740009029
3233,1314790096.27046,126996.942912133,2009,TRUE,1,"15430","AUT","Totes Mountains","AUT",TRUE,"15429;15430;15431;15432",TRUE,"",9.65910401001445e-05
3233,1314790096.27046,588407.260317981,2010,TRUE,1,"15430","AUT","Totes Mountains","AUT",TRUE,"15429;15430;15431;15432",TRUE,"",0.000447529428451782
3233,1314790096.27046,11132963.3294628,2012,TRUE,3,"15430","AUT","Totes Mountains","AUT",TRUE,"15429;15430;15431;15432",TRUE,"",0.00846748341126287
3233,1314790096.27046,1984088.36249958,2016,TRUE,1,"15430","AUT","Totes Mountains","AUT",TRUE,"15429;15430;15431;15432",TRUE,"",0.00150905332199236
3233,1314790096.27046,73.4976019202877,2017,TRUE,1,"15430","AUT","Totes Mountains","AUT",TRUE,"15429;15430;15431;15432",TRUE,"",5.59006354921378e-08
3233,1314790096.27046,71605.9772968723,2018,TRUE,1,"15430","AUT","Totes Mountains","AUT",TRUE,"15429;15430;15431;15432",TRUE,"",5.44619080262243e-05
3233,1314790096.27046,NA,2019,TRUE,1,"15430","AUT","Totes Mountains","AUT",TRUE,"15429;15430;15431;15432",TRUE,"",NA
