"SitRecID","kba","ovl","year","random","nPAs","DOMAIN","range_countries","RangeName","COUNTRY","percPA"
14719,1436729220.44508,0,0,FALSE,0,"15622","PER;COL;ECU;VEN","Cordillera Oriental","PER",0
14736,50108037.8934116,0,0,FALSE,0,"15622","PER;COL;ECU;VEN","Cordillera Oriental","PER",0
14483,131133279.178439,0,0,FALSE,0,"15622","PER;COL;ECU;VEN","Cordillera Oriental","COL",0
14503,85532773.5368772,31988879.2227234,2009,FALSE,1,"15622","PER;COL;ECU;VEN","Cordillera Oriental","COL",0.373995579705264
14503,85532773.5368772,5009317.14747086,2010,FALSE,1,"15622","PER;COL;ECU;VEN","Cordillera Oriental","COL",0.0585660553297867
14506,4105691.16802812,0,0,FALSE,0,"15622","PER;COL;ECU;VEN","Cordillera Oriental","COL",0
14403,19785748.8898869,0,0,FALSE,0,"15622","PER;COL;ECU;VEN","Cordillera Oriental","COL",0
14409,10187176.0106491,10158136.0421839,2008,FALSE,1,"15622","PER;COL;ECU;VEN","Cordillera Oriental","COL",0.997149360290346
14413,180636544.031487,5795287.18325601,2008,FALSE,1,"15622","PER;COL;ECU;VEN","Cordillera Oriental","COL",0.0320825844755192
14413,180636544.031487,1139750.70034419,2014,FALSE,1,"15622","PER;COL;ECU;VEN","Cordillera Oriental","COL",0.00630963522057597
14473,200277573.717252,0,0,FALSE,0,"15622","PER;COL;ECU;VEN","Cordillera Oriental","COL",0
14492,1003292.57671806,0,0,FALSE,0,"15622","PER;COL;ECU;VEN","Cordillera Oriental","COL",0
19059,9961213.92579554,0,0,FALSE,0,"15622","PER;COL;ECU;VEN","Cordillera Oriental","COL",0
19079,584540647.391247,3764704.24957074,1943,FALSE,1,"15622","PER;COL;ECU;VEN","Cordillera Oriental","COL",0.00644044903698704
19079,584540647.391247,254775131.972143,1971,FALSE,1,"15622","PER;COL;ECU;VEN","Cordillera Oriental","COL",0.435855287582107
19079,584540647.391247,NA,1977,FALSE,1,"15622","PER;COL;ECU;VEN","Cordillera Oriental","COL",NA
19079,584540647.391247,NA,2014,FALSE,4,"15622","PER;COL;ECU;VEN","Cordillera Oriental","COL",NA
19079,584540647.391247,NA,2015,FALSE,1,"15622","PER;COL;ECU;VEN","Cordillera Oriental","COL",NA
19083,497396267.783977,330844057.759566,1977,FALSE,1,"15622","PER;COL;ECU;VEN","Cordillera Oriental","COL",0.66515187022524
19083,497396267.783977,9630140.56795205,1986,FALSE,1,"15622","PER;COL;ECU;VEN","Cordillera Oriental","COL",0.0193611033931893
19131,109971913.446064,2901569.44632311,1994,FALSE,1,"15622","PER;COL;ECU;VEN","Cordillera Oriental","COL",0.0263846409087553
19131,109971913.446064,58532871.6034446,1999,FALSE,1,"15622","PER;COL;ECU;VEN","Cordillera Oriental","COL",0.53225291594251
19131,109971913.446064,628.331312064547,2002,FALSE,1,"15622","PER;COL;ECU;VEN","Cordillera Oriental","COL",5.71356169384755e-06
19131,109971913.446064,467667.429668814,2006,FALSE,8,"15622","PER;COL;ECU;VEN","Cordillera Oriental","COL",0.00425260791609473
19131,109971913.446064,8.99655424291268e-05,2014,FALSE,1,"15622","PER;COL;ECU;VEN","Cordillera Oriental","COL",8.18077449141148e-13
19137,53893200.9820654,0,0,FALSE,0,"15622","PER;COL;ECU;VEN","Cordillera Oriental","COL",0
