"SitRecID","kba","ovl","year","random","nPAs","DOMAIN","range_countries","RangeName","COUNTRY","multiple_ranges","all_gmba_intersec","note","percPA"
31678,11999209.975587,0,0,FALSE,0,"11537","MKD;SRB;ALB","Korab","MKD",NA,NA,"no pas overlapping kba",0
31690,9887554.36340141,0,0,FALSE,0,"11537","MKD;SRB;ALB","Korab","MKD",NA,NA,"no pas overlapping kba",0
31723,115862646.789574,152930.524939585,1949,FALSE,1,"11537","MKD;SRB;ALB","Korab","MKD",FALSE,"11537","",0.00131992949563229
31723,115862646.789574,11760.4970014095,1960,FALSE,1,"11537","MKD;SRB;ALB","Korab","MKD",FALSE,"11537","",0.000101503783378681
46595,3223461.68805474,0,0,FALSE,0,"11537","MKD;SRB;ALB","Korab","SRB",NA,NA,"no pas overlapping kba",0
46565,1079519.2049737,0,0,FALSE,0,"11537","MKD;SRB;ALB","Korab","ALB",NA,NA,"no pas overlapping kba",0
46625,489725821.271079,3008514.34494936,1949,FALSE,1,"11537","MKD;SRB;ALB","Korab","ALB",FALSE,"11537","",0.00614326264672095
46625,489725821.271079,448478806.481917,2011,FALSE,1,"11537","MKD;SRB;ALB","Korab","ALB",FALSE,"11537","",0.915775290994243
2907,1072483.03810006,0,0,FALSE,0,"11537","MKD;SRB;ALB","Korab","ALB",NA,NA,"no pas overlapping kba",0
132,257882577.563673,257880852.97679,1949,FALSE,1,"11537","MKD;SRB;ALB","Korab","MKD",TRUE,"11537","",0.999993312511069
3126,157742967.509848,59098.5574818291,1949,FALSE,1,"11537","MKD;SRB;ALB","Korab","SRB",TRUE,"11537","",0.000374650980736365
3126,157742967.509848,359879.217818537,2011,FALSE,1,"11537","MKD;SRB;ALB","Korab","SRB",TRUE,"11537","",0.00228142796791286
