"SitRecID","kba","ovl","year","random","nPAs","percPA","DOMAIN","range_countries","RangeName","COUNTRY","multiple_ranges","all_gmba_intersec","note"
25020,NA,0,0,FALSE,0,0,15746,"IND","Abor Range",NA,NA,NA,"no overlaps btwn PAs and range"
25021,NA,0,0,FALSE,0,0,15746,"IND","Abor Range",NA,NA,NA,"no overlaps btwn PAs and range"
