"SitRecID","kba","ovl","year","random","nPAs","DOMAIN","range_countries","RangeName","COUNTRY","multiple_ranges","all_gmba_intersec","note","percPA"
7097,7728234.86333548,7265184.92252463,1966,FALSE,1,"19754","ZAF","Orange River Valley","ZAF",FALSE,"19754","",0.940083350338166
7101,132904162.498796,0,0,FALSE,0,"19754","ZAF","Orange River Valley","ZAF",NA,NA,"no pas overlapping kba",0
