"SitRecID","kba","ovl","year","random","nPAs","DOMAIN","range_countries","RangeName","COUNTRY","multiple_ranges","all_gmba_intersec","note","percPA"
12023,403774622.604408,390294636.052421,2011,FALSE,1,"19513","VNM;LAO;KHM","Annamite Range (nn)","VNM",FALSE,"19513","",0.966615072376172
12024,369155201.58514,347157678.555807,2014,FALSE,2,"19513","VNM;LAO;KHM","Annamite Range (nn)","VNM",FALSE,"19513","",0.940411179539456
12027,86243950.8978669,0,0,FALSE,0,"19513","VNM;LAO;KHM","Annamite Range (nn)","VNM",NA,NA,"no pas overlapping kba",0
12028,413701959.660497,0,0,FALSE,0,"19513","VNM;LAO;KHM","Annamite Range (nn)","VNM",NA,NA,"no pas overlapping kba",0
12030,220289288.162874,201675378.029974,1986,FALSE,1,"19513","VNM;LAO;KHM","Annamite Range (nn)","VNM",FALSE,"19513","",0.915502427339374
12030,220289288.162874,12204.8768454858,2001,FALSE,1,"19513","VNM;LAO;KHM","Annamite Range (nn)","VNM",FALSE,"19513","",5.5403859839349e-05
12034,582950087.893421,556164986.635806,2002,FALSE,1,"19513","VNM;LAO;KHM","Annamite Range (nn)","VNM",FALSE,"19513","",0.954052496407698
12034,582950087.893421,2739786.16936974,2004,FALSE,1,"19513","VNM;LAO;KHM","Annamite Range (nn)","VNM",FALSE,"19513","",0.00469986406429816
12035,380187495.570376,340105736.997924,2014,FALSE,2,"19513","VNM;LAO;KHM","Annamite Range (nn)","VNM",FALSE,"19513","",0.894573706291104
12037,96848637.3665883,84978254.176417,1999,FALSE,1,"19513","VNM;LAO;KHM","Annamite Range (nn)","VNM",FALSE,"19513","",0.877433658201716
12048,155284.259311438,0,0,FALSE,0,"19513","VNM;LAO;KHM","Annamite Range (nn)","VNM",NA,NA,"no pas overlapping kba",0
12049,402865806.302585,13773752.134224,1993,FALSE,1,"19513","VNM;LAO;KHM","Annamite Range (nn)","VNM",FALSE,"19513","",0.0341894296282837
12049,402865806.302585,41614327.6887599,2001,FALSE,1,"19513","VNM;LAO;KHM","Annamite Range (nn)","VNM",FALSE,"19513","",0.103295755156505
12049,402865806.302585,96234234.0212317,2014,FALSE,1,"19513","VNM;LAO;KHM","Annamite Range (nn)","VNM",FALSE,"19513","",0.238874167317521
12050,19006440.0816778,0,0,FALSE,0,"19513","VNM;LAO;KHM","Annamite Range (nn)","VNM",NA,NA,"no pas overlapping kba",0
12051,33827799.9773436,2504102.60031229,1977,FALSE,1,"19513","VNM;LAO;KHM","Annamite Range (nn)","VNM",FALSE,"19513","",0.0740249913381725
12052,668163611.335307,0,0,FALSE,0,"19513","VNM;LAO;KHM","Annamite Range (nn)","VNM",NA,NA,"no pas overlapping kba",0
12055,86029133.8368192,81998762.0118775,1998,FALSE,1,"19513","VNM;LAO;KHM","Annamite Range (nn)","VNM",FALSE,"19513","",0.953151082137052
12059,486347235.698871,3929786.50695213,2004,FALSE,1,"19513","VNM;LAO;KHM","Annamite Range (nn)","VNM",FALSE,"19513","",0.00808020734672237
16635,339863396.363317,202074807.438294,1993,FALSE,1,"19513","VNM;LAO;KHM","Annamite Range (nn)","LAO",FALSE,"19513","",0.594576555170637
16636,1478540365.10352,1474755659.17912,1993,FALSE,2,"19513","VNM;LAO;KHM","Annamite Range (nn)","LAO",FALSE,"19513","",0.997440241731828
16637,40877572.4349662,0,0,FALSE,0,"19513","VNM;LAO;KHM","Annamite Range (nn)","LAO",NA,NA,"no pas overlapping kba",0
16639,20619914.2559742,0,0,FALSE,0,"19513","VNM;LAO;KHM","Annamite Range (nn)","LAO",NA,NA,"no pas overlapping kba",0
16648,251886689.166259,117341995.817694,1993,FALSE,1,"19513","VNM;LAO;KHM","Annamite Range (nn)","LAO",FALSE,"19513","",0.465852309251013
16648,251886689.166259,107734758.25765,2000,FALSE,1,"19513","VNM;LAO;KHM","Annamite Range (nn)","LAO",FALSE,"19513","",0.427711200676188
16650,1855987370.02808,1771453718.09057,1993,FALSE,1,"19513","VNM;LAO;KHM","Annamite Range (nn)","LAO",FALSE,"19513","",0.954453541385774
16650,1855987370.02808,2.26270427785089e-05,2000,FALSE,1,"19513","VNM;LAO;KHM","Annamite Range (nn)","LAO",FALSE,"19513","",1.21913775621041e-14
16678,115429155.019224,26267155.0531334,1993,FALSE,1,"19513","VNM;LAO;KHM","Annamite Range (nn)","KHM",FALSE,"19513","",0.22756083633081
16678,115429155.019224,76431284.1485084,2016,FALSE,1,"19513","VNM;LAO;KHM","Annamite Range (nn)","KHM",FALSE,"19513","",0.662148866426156
21870,303589033.154613,0,0,FALSE,0,"19513","VNM;LAO;KHM","Annamite Range (nn)","VNM",NA,NA,"no pas overlapping kba",0
21871,246227844.905942,5816688.75283363,1986,FALSE,1,"19513","VNM;LAO;KHM","Annamite Range (nn)","VNM",FALSE,"19513","",0.0236231964547128
21871,246227844.905942,170663311.88194,2013,FALSE,1,"19513","VNM;LAO;KHM","Annamite Range (nn)","VNM",FALSE,"19513","",0.693111341437166
21872,107853694.179204,0,0,FALSE,0,"19513","VNM;LAO;KHM","Annamite Range (nn)","VNM",NA,NA,"no pas overlapping kba",0
21873,510927822.531897,3385429.19972388,2014,FALSE,1,"19513","VNM;LAO;KHM","Annamite Range (nn)","VNM",FALSE,"19513","",0.00662604197780311
21874,54592984.6405086,0,0,FALSE,0,"19513","VNM;LAO;KHM","Annamite Range (nn)","VNM",NA,NA,"no pas overlapping kba",0
21875,946593970.731014,789196391.972552,2001,FALSE,1,"19513","VNM;LAO;KHM","Annamite Range (nn)","VNM",FALSE,"19513","",0.833722183295853
21875,946593970.731014,15196898.5929221,2014,FALSE,1,"19513","VNM;LAO;KHM","Annamite Range (nn)","VNM",FALSE,"19513","",0.0160542947270055
22569,1051720570.42876,644037906.071936,1996,FALSE,1,"19513","VNM;LAO;KHM","Annamite Range (nn)","LAO",FALSE,"19513","",0.612365987868221
22571,1565952849.45743,1524375203.83803,1993,FALSE,1,"19513","VNM;LAO;KHM","Annamite Range (nn)","LAO",FALSE,"19513","",0.97344897987586
22575,760081994.63858,224186.231273077,1993,FALSE,1,"19513","VNM;LAO;KHM","Annamite Range (nn)","LAO",FALSE,"19513","",0.000294950061775478
22576,323076501.293349,300303528.714143,1993,FALSE,1,"19513","VNM;LAO;KHM","Annamite Range (nn)","LAO",FALSE,"19513","",0.929512135707672
