"SitRecID","kba","ovl","year","random","nPAs","percPA","DOMAIN","range_countries","RangeName","COUNTRY","multiple_ranges","all_gmba_intersec","note"
32147,8494010.36472525,0,0,FALSE,0,0,15306,"IRQ","Piris Dagh",NA,NA,NA,"no overlaps btwn PAs and range"
32127,5568284.89033937,0,0,FALSE,0,0,15306,"IRQ","Piris Dagh",NA,NA,NA,"no overlaps btwn PAs and range"
