"SitRecID","kba","ovl","year","random","nPAs","DOMAIN","range_countries","RangeName","COUNTRY","multiple_ranges","all_gmba_intersec","in_gmba","note","percPA"
29597,4313329017.90879,1549134543.26956,1936,FALSE,1,"16881","USA","Piney Buttes","USA",TRUE,"16865;16866;16881;17438",TRUE,"",0.359150562555652
29597,4313329017.90879,158249595.663511,1969,FALSE,1,"16881","USA","Piney Buttes","USA",TRUE,"16865;16866;16881;17438",TRUE,"",0.036688505561821
29597,4313329017.90879,5245590.44335365,1972,FALSE,1,"16881","USA","Piney Buttes","USA",TRUE,"16865;16866;16881;17438",TRUE,"",0.00121613501348359
29597,4313329017.90879,27815630.4734702,1976,FALSE,1,"16881","USA","Piney Buttes","USA",TRUE,"16865;16866;16881;17438",TRUE,"",0.006448761584841
29597,4313329017.90879,292424187.850532,1984,FALSE,1,"16881","USA","Piney Buttes","USA",TRUE,"16865;16866;16881;17438",TRUE,"",0.0677954745943092
29597,4313329017.90879,54329.8278800297,1992,FALSE,4,"16881","USA","Piney Buttes","USA",TRUE,"16865;16866;16881;17438",TRUE,"",1.25957995910941e-05
29597,4313329017.90879,79336122.2096596,1993,FALSE,1,"16881","USA","Piney Buttes","USA",TRUE,"16865;16866;16881;17438",TRUE,"",0.0183932461169224
29597,4313329017.90879,35992756.7288661,1994,FALSE,1,"16881","USA","Piney Buttes","USA",TRUE,"16865;16866;16881;17438",TRUE,"",0.00834454236609947
29597,4313329017.90879,116710.747105336,1996,FALSE,3,"16881","USA","Piney Buttes","USA",TRUE,"16865;16866;16881;17438",TRUE,"",2.7058160094154e-05
29597,4313329017.90879,3166682.14903544,1997,FALSE,1,"16881","USA","Piney Buttes","USA",TRUE,"16865;16866;16881;17438",TRUE,"",0.000734161974634322
29597,4313329017.90879,26346879.8580848,2003,FALSE,1,"16881","USA","Piney Buttes","USA",TRUE,"16865;16866;16881;17438",TRUE,"",0.00610824719113554
29597,4313329017.90879,4971.09019178315,2004,FALSE,1,"16881","USA","Piney Buttes","USA",TRUE,"16865;16866;16881;17438",TRUE,"",1.15249501513642e-06
