"SitRecID","kba","ovl","year","random","nPAs","DOMAIN","range_countries","RangeName","COUNTRY","percPA"
8070,7356737.22634482,0,0,FALSE,0,"12094","IRN;TUR;SYR;IRQ","Zagros Mountains","IRN",0
8072,36967544.6457281,36965143.8682705,1975,FALSE,1,"12094","IRN;TUR;SYR;IRQ","Zagros Mountains","IRN",0.99993505715674
8073,26118005.8964112,0,0,FALSE,0,"12094","IRN;TUR;SYR;IRQ","Zagros Mountains","IRN",0
8108,370637161.584851,0,0,FALSE,0,"12094","IRN;TUR;SYR;IRQ","Zagros Mountains","IRN",0
8109,21497582.123376,0,0,FALSE,0,"12094","IRN;TUR;SYR;IRQ","Zagros Mountains","IRN",0
8110,567519469.051728,0,0,FALSE,0,"12094","IRN;TUR;SYR;IRQ","Zagros Mountains","IRN",0
8111,59244808.2368975,0,0,FALSE,0,"12094","IRN;TUR;SYR;IRQ","Zagros Mountains","IRN",0
8112,54270974.2965155,0,0,FALSE,0,"12094","IRN;TUR;SYR;IRQ","Zagros Mountains","IRN",0
8113,255899009.372868,0,0,FALSE,0,"12094","IRN;TUR;SYR;IRQ","Zagros Mountains","IRN",0
8114,130867584.777768,147771.109921336,1975,FALSE,1,"12094","IRN;TUR;SYR;IRQ","Zagros Mountains","IRN",0.00112916510358369
8115,32449126.7492082,0,0,FALSE,0,"12094","IRN;TUR;SYR;IRQ","Zagros Mountains","IRN",0
8116,359591863.390519,0,0,FALSE,0,"12094","IRN;TUR;SYR;IRQ","Zagros Mountains","IRN",0
8117,951654930.55301,951651233.295636,1970,FALSE,1,"12094","IRN;TUR;SYR;IRQ","Zagros Mountains","IRN",0.999996114918071
8119,44034399.7805932,0,0,FALSE,0,"12094","IRN;TUR;SYR;IRQ","Zagros Mountains","IRN",0
8127,27635188.6640584,0,0,FALSE,0,"12094","IRN;TUR;SYR;IRQ","Zagros Mountains","IRN",0
8128,16478743.7857138,0,0,FALSE,0,"12094","IRN;TUR;SYR;IRQ","Zagros Mountains","IRN",0
8129,12305790.4228805,0,0,FALSE,0,"12094","IRN;TUR;SYR;IRQ","Zagros Mountains","IRN",0
8132,865095001.792843,527496189.289783,1990,FALSE,1,"12094","IRN;TUR;SYR;IRQ","Zagros Mountains","IRN",0.609755215550416
8132,865095001.792843,176055057.659974,2002,FALSE,1,"12094","IRN;TUR;SYR;IRQ","Zagros Mountains","IRN",0.203509507389493
8133,44919829.4340227,0,0,FALSE,0,"12094","IRN;TUR;SYR;IRQ","Zagros Mountains","IRN",0
8134,60731105.7840208,0,0,FALSE,0,"12094","IRN;TUR;SYR;IRQ","Zagros Mountains","IRN",0
8135,3076244.00997597,0,0,FALSE,0,"12094","IRN;TUR;SYR;IRQ","Zagros Mountains","IRN",0
8136,682944901.380196,39233747.6285877,1975,FALSE,1,"12094","IRN;TUR;SYR;IRQ","Zagros Mountains","IRN",0.0574478959419689
8136,682944901.380196,600556602.537892,1982,FALSE,1,"12094","IRN;TUR;SYR;IRQ","Zagros Mountains","IRN",0.879363183361057
