"SitRecID","kba","ovl","year","random","nPAs","percPA","DOMAIN","range_countries","RangeName","COUNTRY","multiple_ranges","all_gmba_intersec","note"
46581,173073580.608884,0,0,FALSE,0,0,12999,"DZA","Ouled Naïl Range",NA,NA,NA,"no overlaps btwn PAs and range"
