"SitRecID","kba","ovl","year","random","nPAs","DOMAIN","range_countries","RangeName","COUNTRY","percPA"
1047,10173791.4060731,10071987.6696578,2001,FALSE,1,"19032","GRC;CYP;TUR","Eastern Mediterranean Islands","GRC",0.989993530204036
1048,60489322.770207,34671146.9309216,2006,FALSE,1,"19032","GRC;CYP;TUR","Eastern Mediterranean Islands","GRC",0.573177965020931
1048,60489322.770207,25212779.9377333,2010,FALSE,1,"19032","GRC;CYP;TUR","Eastern Mediterranean Islands","GRC",0.416813724853793
1049,510595886.841856,37168732.7872404,1976,TRUE,2,"19032","GRC;CYP;TUR","Eastern Mediterranean Islands","GRC",0.0727948143435641
1049,510595886.841856,6653023.76478982,1977,TRUE,1,"19032","GRC;CYP;TUR","Eastern Mediterranean Islands","GRC",0.0130299204052351
1049,510595886.841856,1.17389597513193,1980,TRUE,1,"19032","GRC;CYP;TUR","Eastern Mediterranean Islands","GRC",2.29907056712251e-09
1049,510595886.841856,12592472.2126125,1988,TRUE,1,"19032","GRC;CYP;TUR","Eastern Mediterranean Islands","GRC",0.0246623064092812
1049,510595886.841856,7459292.88224282,2006,TRUE,1,"19032","GRC;CYP;TUR","Eastern Mediterranean Islands","GRC",0.0146089952435382
1049,510595886.841856,313402086.795915,2010,TRUE,1,"19032","GRC;CYP;TUR","Eastern Mediterranean Islands","GRC",0.613796732156175
1050,26182598.4802199,14456735.9474672,1976,FALSE,1,"19032","GRC;CYP;TUR","Eastern Mediterranean Islands","GRC",0.552150542215617
1050,26182598.4802199,11115468.2870795,1990,FALSE,2,"19032","GRC;CYP;TUR","Eastern Mediterranean Islands","GRC",0.424536483476872
1050,26182598.4802199,473479.80859234,2001,FALSE,1,"19032","GRC;CYP;TUR","Eastern Mediterranean Islands","GRC",0.0180837592934116
1051,299934056.250681,247475604.316901,2006,FALSE,1,"19032","GRC;CYP;TUR","Eastern Mediterranean Islands","GRC",0.825100048358844
1051,299934056.250681,46823661.8908519,2010,FALSE,1,"19032","GRC;CYP;TUR","Eastern Mediterranean Islands","GRC",0.156113188599421
1066,200116199.445223,65168923.0267875,1997,FALSE,1,"19032","GRC;CYP;TUR","Eastern Mediterranean Islands","GRC",0.325655410243917
1066,200116199.445223,97102.5151718967,2002,FALSE,1,"19032","GRC;CYP;TUR","Eastern Mediterranean Islands","GRC",0.000485230658193048
1066,200116199.445223,57717164.840863,2006,FALSE,1,"19032","GRC;CYP;TUR","Eastern Mediterranean Islands","GRC",0.288418253998781
1067,70413375.6625952,29154622.8113961,2002,FALSE,2,"19032","GRC;CYP;TUR","Eastern Mediterranean Islands","GRC",0.414049497514484
1067,70413375.6625952,41258738.7513303,2006,FALSE,1,"19032","GRC;CYP;TUR","Eastern Mediterranean Islands","GRC",0.585950302241335
1068,543763178.560032,47557628.5461105,1962,FALSE,1,"19032","GRC;CYP;TUR","Eastern Mediterranean Islands","GRC",0.0874601856492937
1068,543763178.560032,6002.12974425004,1976,FALSE,1,"19032","GRC;CYP;TUR","Eastern Mediterranean Islands","GRC",1.10381320047168e-05
1068,543763178.560032,92342581.1840856,1987,FALSE,1,"19032","GRC;CYP;TUR","Eastern Mediterranean Islands","GRC",0.169821320797452
1068,543763178.560032,1067340.86708975,2001,FALSE,1,"19032","GRC;CYP;TUR","Eastern Mediterranean Islands","GRC",0.00196287815941534
1068,543763178.560032,381822694.417509,2006,FALSE,2,"19032","GRC;CYP;TUR","Eastern Mediterranean Islands","GRC",0.70218563792538
1068,543763178.560032,849810.317651863,2007,FALSE,1,"19032","GRC;CYP;TUR","Eastern Mediterranean Islands","GRC",0.00156283167224065
1069,45262382.2762219,3101227.27989897,2001,FALSE,1,"19032","GRC;CYP;TUR","Eastern Mediterranean Islands","GRC",0.0685166605012783
1069,45262382.2762219,601381.669042908,2002,FALSE,1,"19032","GRC;CYP;TUR","Eastern Mediterranean Islands","GRC",0.0132865668751783
1069,45262382.2762219,38339604.5379061,2006,FALSE,1,"19032","GRC;CYP;TUR","Eastern Mediterranean Islands","GRC",0.847052289557622
