"SitRecID","kba","ovl","year","random","nPAs","DOMAIN","range_countries","RangeName","COUNTRY","multiple_ranges","all_gmba_intersec","in_gmba","note","percPA"
1041,243865747.512309,5843638.79130438,1995,FALSE,1,"19886","GRC","Vardousia Mountains","GRC",TRUE,"19886;19894;19900;19901",TRUE,"",0.0239625238514048
1041,243865747.512309,187232583.051436,2006,FALSE,1,"19886","GRC","Vardousia Mountains","GRC",TRUE,"19886;19894;19900;19901",TRUE,"",0.767769090007137
1041,243865747.512309,50315106.800413,2010,FALSE,1,"19886","GRC","Vardousia Mountains","GRC",TRUE,"19886;19894;19900;19901",TRUE,"",0.206322976119774
