"SitRecID","kba","ovl","year","random","nPAs","DOMAIN","range_countries","RangeName","COUNTRY","multiple_ranges","all_gmba_intersec","note","percPA"
6718,280540207.380911,280517404.689654,2008,FALSE,1,"20040","NAM","Skeleton Coast","NAM",TRUE,"20040","",0.999918718634061
6709,395047600.008885,394860524.408863,1986,FALSE,1,"20040","NAM","Skeleton Coast","NAM",TRUE,"20040","",0.999526447952048
