"SitRecID","kba","ovl","year","random","nPAs","percPA","DOMAIN","range_countries","RangeName","COUNTRY","multiple_ranges","all_gmba_intersec","note"
29768,NA,0,0,FALSE,0,0,18311,"CHN","Kuocang Shan",NA,NA,NA,"no overlaps btwn PAs and range"
47116,NA,0,0,FALSE,0,0,18311,"CHN","Kuocang Shan",NA,NA,NA,"no overlaps btwn PAs and range"
