"SitRecID","kba","ovl","year","random","nPAs","DOMAIN","range_countries","RangeName","COUNTRY","percPA"
18978,792361812.227768,NA,2013,FALSE,1,"15148","BGR;TUR;GRC;MKD;SRB","Rila-Rhodope Massif","BGR",NA
18979,147647257.498902,8429000.80419474,1982,FALSE,1,"15148","BGR;TUR;GRC;MKD;SRB","Rila-Rhodope Massif","BGR",0.0570887732490217
18979,147647257.498902,139130115.950496,2007,FALSE,1,"15148","BGR;TUR;GRC;MKD;SRB","Rila-Rhodope Massif","BGR",0.942314258370363
18985,1256681368.0789,12069662.776196,1951,FALSE,1,"15148","BGR;TUR;GRC;MKD;SRB","Rila-Rhodope Massif","BGR",0.00960439382868151
18985,1256681368.0789,14612950.3646857,1960,FALSE,1,"15148","BGR;TUR;GRC;MKD;SRB","Rila-Rhodope Massif","BGR",0.0116282064299439
18985,1256681368.0789,17680657.9680609,1961,FALSE,2,"15148","BGR;TUR;GRC;MKD;SRB","Rila-Rhodope Massif","BGR",0.0140693245059322
18985,1256681368.0789,398646.980922106,1962,FALSE,2,"15148","BGR;TUR;GRC;MKD;SRB","Rila-Rhodope Massif","BGR",0.000317222003164988
18985,1256681368.0789,208025.628070861,1964,FALSE,2,"15148","BGR;TUR;GRC;MKD;SRB","Rila-Rhodope Massif","BGR",0.000165535698511128
18985,1256681368.0789,3079.99024858326,1965,FALSE,1,"15148","BGR;TUR;GRC;MKD;SRB","Rila-Rhodope Massif","BGR",2.45089194987562e-06
18985,1256681368.0789,3990642.72548561,1966,FALSE,1,"15148","BGR;TUR;GRC;MKD;SRB","Rila-Rhodope Massif","BGR",0.00317554061582543
18985,1256681368.0789,10886291.5536669,1968,FALSE,1,"15148","BGR;TUR;GRC;MKD;SRB","Rila-Rhodope Massif","BGR",0.00866273013206912
18985,1256681368.0789,2992825.746627,1969,FALSE,1,"15148","BGR;TUR;GRC;MKD;SRB","Rila-Rhodope Massif","BGR",0.00238153108866583
18985,1256681368.0789,12332245.2289241,1972,FALSE,1,"15148","BGR;TUR;GRC;MKD;SRB","Rila-Rhodope Massif","BGR",0.00981334293813597
18985,1256681368.0789,6493334.46374531,1973,FALSE,7,"15148","BGR;TUR;GRC;MKD;SRB","Rila-Rhodope Massif","BGR",0.00516704920490047
