"SitRecID","kba","ovl","year","random","nPAs","percPA","DOMAIN","range_countries","RangeName","COUNTRY","multiple_ranges","all_gmba_intersec","note"
23247,NA,0,0,FALSE,0,0,11623,"CHN","Mianmian Shan",NA,NA,NA,"no overlaps btwn PAs and range"
23278,NA,0,0,FALSE,0,0,11623,"CHN","Mianmian Shan",NA,NA,NA,"no overlaps btwn PAs and range"
15561,NA,0,0,FALSE,0,0,11623,"CHN","Mianmian Shan",NA,NA,NA,"no overlaps btwn PAs and range"
15549,NA,0,0,FALSE,0,0,11623,"CHN","Mianmian Shan",NA,NA,NA,"no overlaps btwn PAs and range"
