"SitRecID","kba","ovl","year","random","nPAs","DOMAIN","range_countries","RangeName","COUNTRY","multiple_ranges","all_gmba_intersec","note","percPA"
3373,990492.475126131,969460.130376242,1983,FALSE,2,"15419","DEU","Kocheler Berge","DEU",TRUE,"15419","",0.978765770282898
3373,990492.475126131,7729.7991993035,2004,FALSE,1,"15419","DEU","Kocheler Berge","DEU",TRUE,"15419","",0.00780399588428894
3503,3651932.51858919,867262.498339534,2004,FALSE,1,"15419","DEU","Kocheler Berge","DEU",TRUE,"15419","",0.237480428218474
3503,3651932.51858919,2005584.05665426,2006,FALSE,3,"15419","DEU","Kocheler Berge","DEU",TRUE,"15419","",0.549184314454159
3503,3651932.51858919,953.078497777024,2008,FALSE,1,"15419","DEU","Kocheler Berge","DEU",TRUE,"15419","",0.000260979219338153
