"SitRecID","kba","ovl","year","random","nPAs","percPA","DOMAIN","range_countries","RangeName","COUNTRY","multiple_ranges","all_gmba_intersec","note"
6006,117101966.782769,0,0,FALSE,0,0,19942,"AGO","Angolan Coastal Lowlands",NA,NA,NA,"no overlaps btwn PAs and range"
