"SitRecID","kba","ovl","year","random","nPAs","percPA","DOMAIN","range_countries","RangeName","COUNTRY","multiple_ranges","all_gmba_intersec","note"
15575,276648191.90023,0,0,FALSE,0,0,13133,"CHN","Laobie Shan",NA,NA,NA,"no overlaps btwn PAs and range"
