"SitRecID","kba","ovl","year","random","nPAs","DOMAIN","range_countries","RangeName","COUNTRY","multiple_ranges","all_gmba_intersec","note","percPA"
2422,55676319.5557574,55676116.2879851,1974,FALSE,1,"11678","GBR","Northwest Highlands (Scotland)","GBR",FALSE,"11678","",0.999996349116214
2425,21748870.2572191,21748870.2572191,1974,FALSE,1,"11678","GBR","Northwest Highlands (Scotland)","GBR",FALSE,"11678","",1
2444,504179011.21882,29087741.2464336,1965,FALSE,1,"11678","GBR","Northwest Highlands (Scotland)","GBR",FALSE,"11678","",0.0576932807577924
2444,504179011.21882,58139315.4377933,1974,FALSE,2,"11678","GBR","Northwest Highlands (Scotland)","GBR",FALSE,"11678","",0.115314826964425
2444,504179011.21882,35989085.7985228,1980,FALSE,2,"11678","GBR","Northwest Highlands (Scotland)","GBR",FALSE,"11678","",0.0713815628927541
2444,504179011.21882,915460.221158684,1988,FALSE,1,"11678","GBR","Northwest Highlands (Scotland)","GBR",FALSE,"11678","",0.00181574440979925
2444,504179011.21882,36309176.117755,2001,FALSE,1,"11678","GBR","Northwest Highlands (Scotland)","GBR",FALSE,"11678","",0.0720164372372026
2444,504179011.21882,944207.667183108,2004,FALSE,1,"11678","GBR","Northwest Highlands (Scotland)","GBR",FALSE,"11678","",0.00187276274135361
2444,504179011.21882,3.12439792020565e-06,2009,FALSE,1,"11678","GBR","Northwest Highlands (Scotland)","GBR",FALSE,"11678","",6.19700116562294e-15
2444,504179011.21882,338369002.900816,2010,FALSE,1,"11678","GBR","Northwest Highlands (Scotland)","GBR",FALSE,"11678","",0.671128697092787
2484,522218659.98038,17848.5321890085,1964,FALSE,1,"11678","GBR","Northwest Highlands (Scotland)","GBR",FALSE,"11678","",3.41782735026725e-05
2484,522218659.98038,70866.4926244002,1977,FALSE,1,"11678","GBR","Northwest Highlands (Scotland)","GBR",FALSE,"11678","",0.000135702720058036
2484,522218659.98038,23657092.3227859,1980,FALSE,2,"11678","GBR","Northwest Highlands (Scotland)","GBR",FALSE,"11678","",0.0453011240993854
2484,522218659.98038,56239.4982478515,1987,FALSE,1,"11678","GBR","Northwest Highlands (Scotland)","GBR",FALSE,"11678","",0.000107693390829743
2484,522218659.98038,168727.083249315,2004,FALSE,1,"11678","GBR","Northwest Highlands (Scotland)","GBR",FALSE,"11678","",0.000323096618676273
2484,522218659.98038,26525191.2649015,2007,FALSE,1,"11678","GBR","Northwest Highlands (Scotland)","GBR",FALSE,"11678","",0.0507932659202529
