"SitRecID","kba","ovl","year","random","nPAs","DOMAIN","range_countries","RangeName","COUNTRY","percPA"
6458,132539995.302825,230575.049883929,1981,FALSE,1,"12275","GIN;MLI;SLE;SEN;LBR;CIV","Guinea Highlands","LBR",0.00173966393583397
6458,132539995.302825,128876335.001357,2003,FALSE,1,"12275","GIN;MLI;SLE;SEN;LBR;CIV","Guinea Highlands","LBR",0.972358077325284
6461,3504067071.35945,0,0,FALSE,0,"12275","GIN;MLI;SLE;SEN;LBR;CIV","Guinea Highlands","LBR",0
6463,2821947740.77986,222787.169729445,1954,TRUE,1,"12275","GIN;MLI;SLE;SEN;LBR;CIV","Guinea Highlands","LBR",7.89480139940071e-05
6832,267814775.307608,267804281.997103,1952,FALSE,1,"12275","GIN;MLI;SLE;SEN;LBR;CIV","Guinea Highlands","SLE",0.999960818776732
6833,142925797.836302,142922035.117119,1947,FALSE,1,"12275","GIN;MLI;SLE;SEN;LBR;CIV","Guinea Highlands","SLE",0.999973673617781
6834,558231767.424325,0,0,FALSE,0,"12275","GIN;MLI;SLE;SEN;LBR;CIV","Guinea Highlands","SLE",0
6835,931004608.0665,200298757.645193,2012,FALSE,1,"12275","GIN;MLI;SLE;SEN;LBR;CIV","Guinea Highlands","SLE",0.215142606072779
6837,546742339.810033,0,0,FALSE,0,"12275","GIN;MLI;SLE;SEN;LBR;CIV","Guinea Highlands","SLE",0
6839,746123578.871762,1522.59090949595,2003,FALSE,1,"12275","GIN;MLI;SLE;SEN;LBR;CIV","Guinea Highlands","SLE",2.04066853348652e-06
6839,746123578.871762,670520278.705888,2010,FALSE,1,"12275","GIN;MLI;SLE;SEN;LBR;CIV","Guinea Highlands","SLE",0.898671879154126
22297,158592217.893973,32689.1005473137,1942,FALSE,1,"12275","GIN;MLI;SLE;SEN;LBR;CIV","Guinea Highlands","GIN",0.000206120457746344
22297,158592217.893973,34280.8168461919,1944,FALSE,1,"12275","GIN;MLI;SLE;SEN;LBR;CIV","Guinea Highlands","GIN",0.000216156992451611
22297,158592217.893973,158525246.478766,2002,FALSE,1,"12275","GIN;MLI;SLE;SEN;LBR;CIV","Guinea Highlands","GIN",0.999577713105367
22298,274828093.862886,274813739.71105,1943,FALSE,1,"12275","GIN;MLI;SLE;SEN;LBR;CIV","Guinea Highlands","GIN",0.999947770434839
22302,224786589.099433,3186.24348318577,1942,FALSE,1,"12275","GIN;MLI;SLE;SEN;LBR;CIV","Guinea Highlands","GIN",1.41745265851975e-05
22302,224786589.099433,224768529.077139,1951,FALSE,1,"12275","GIN;MLI;SLE;SEN;LBR;CIV","Guinea Highlands","GIN",0.999919657029514
22304,321169199.352901,321149935.153926,1953,FALSE,1,"12275","GIN;MLI;SLE;SEN;LBR;CIV","Guinea Highlands","GIN",0.999940018535356
22308,3164904540.70487,0,0,FALSE,0,"12275","GIN;MLI;SLE;SEN;LBR;CIV","Guinea Highlands","LBR",0
22309,814003125.311745,0,0,FALSE,0,"12275","GIN;MLI;SLE;SEN;LBR;CIV","Guinea Highlands","LBR",0
22313,488262884.64289,0,0,FALSE,0,"12275","GIN;MLI;SLE;SEN;LBR;CIV","Guinea Highlands","LBR",0
22316,901907011.487327,0,0,FALSE,0,"12275","GIN;MLI;SLE;SEN;LBR;CIV","Guinea Highlands","LBR",0
22318,2030184465.61835,0,0,FALSE,0,"12275","GIN;MLI;SLE;SEN;LBR;CIV","Guinea Highlands","LBR",0
22320,1974207301.24096,0,0,FALSE,0,"12275","GIN;MLI;SLE;SEN;LBR;CIV","Guinea Highlands","LBR",0
22321,116247655.103687,0,0,FALSE,0,"12275","GIN;MLI;SLE;SEN;LBR;CIV","Guinea Highlands","LBR",0
22511,2168981431.18245,0,0,FALSE,0,"12275","GIN;MLI;SLE;SEN;LBR;CIV","Guinea Highlands","LBR",0
6100,5393744363.79341,1182040.30088699,1942,TRUE,1,"12275","GIN;MLI;SLE;SEN;LBR;CIV","Guinea Highlands","CIV",0.000219150226848286
6100,5393744363.79341,232443128.605657,1952,TRUE,1,"12275","GIN;MLI;SLE;SEN;LBR;CIV","Guinea Highlands","CIV",0.0430949472069863
6100,5393744363.79341,5049065985.62364,1972,TRUE,2,"12275","GIN;MLI;SLE;SEN;LBR;CIV","Guinea Highlands","CIV",0.936096641790536
6100,5393744363.79341,7975015.30713353,1982,TRUE,1,"12275","GIN;MLI;SLE;SEN;LBR;CIV","Guinea Highlands","CIV",0.00147856753476628
6092,269343860.042846,50299611.8012295,1932,FALSE,1,"12275","GIN;MLI;SLE;SEN;LBR;CIV","Guinea Highlands","CIV",0.18674868546559
6092,269343860.042846,43494900.2142494,1944,FALSE,2,"12275","GIN;MLI;SLE;SEN;LBR;CIV","Guinea Highlands","CIV",0.161484654624503
6092,269343860.042846,3145755.94449858,1981,FALSE,1,"12275","GIN;MLI;SLE;SEN;LBR;CIV","Guinea Highlands","CIV",0.011679330443984
6092,269343860.042846,625228.195407754,2003,FALSE,1,"12275","GIN;MLI;SLE;SEN;LBR;CIV","Guinea Highlands","CIV",0.00232130108816401
6376,147332480.877061,146955678.991238,1944,FALSE,2,"12275","GIN;MLI;SLE;SEN;LBR;CIV","Guinea Highlands","GIN",0.997442506339542
6838,234456554.43336,1735108.92946682,1943,TRUE,1,"12275","GIN;MLI;SLE;SEN;LBR;CIV","Guinea Highlands","SLE",0.00740055629351152
6836,179239580.115847,129342637.635452,1916,FALSE,1,"12275","GIN;MLI;SLE;SEN;LBR;CIV","Guinea Highlands","SLE",0.721618727023651
6836,179239580.115847,49896964.4469113,2012,FALSE,1,"12275","GIN;MLI;SLE;SEN;LBR;CIV","Guinea Highlands","SLE",0.278381395530282
