"SitRecID","kba","ovl","year","random","nPAs","DOMAIN","range_countries","RangeName","COUNTRY","multiple_ranges","all_gmba_intersec","note","percPA"
15200,67572123.7010977,4194845.14394915,1966,FALSE,1,"14523","BTN","Donga Range","BTN",TRUE,"14523","",0.0620795220600859
15200,67572123.7010977,58216429.7268477,1993,FALSE,1,"14523","BTN","Donga Range","BTN",TRUE,"14523","",0.861545065304822
15200,67572123.7010977,1858180.08433939,1999,FALSE,1,"14523","BTN","Donga Range","BTN",TRUE,"14523","",0.0274992109550821
15201,524180178.430345,516178325.498907,1966,FALSE,1,"14523","BTN","Donga Range","BTN",TRUE,"14523","",0.984734537358128
15202,307204487.721074,303172913.151313,1993,FALSE,1,"14523","BTN","Donga Range","BTN",TRUE,"14523","",0.986876576577155
15208,48910273.8300457,0,0,FALSE,0,"14523","BTN","Donga Range","BTN",NA,NA,"no pas overlapping kba",0
15212,22805346.1426563,0,0,FALSE,0,"14523","BTN","Donga Range","BTN",NA,NA,"no pas overlapping kba",0
15216,76091118.7850195,6519857.2321141,1966,FALSE,1,"14523","BTN","Donga Range","BTN",TRUE,"14523","",0.0856848648859359
15216,76091118.7850195,44437136.8600857,1999,FALSE,1,"14523","BTN","Donga Range","BTN",TRUE,"14523","",0.5839989944902
15219,1127976.99717069,0,0,FALSE,0,"14523","BTN","Donga Range","BTN",NA,NA,"no pas overlapping kba",0
