"SitRecID","kba","ovl","year","random","nPAs","DOMAIN","range_countries","RangeName","COUNTRY","multiple_ranges","all_gmba_intersec","in_gmba","note","percPA"
26112,2942120071.19971,39462406.477806,1963,FALSE,1,"15987","USA","South Central Virginia Blue Ridge","USA",TRUE,"15982;15983;15984;15985;15986;15987",TRUE,"",0.0134129150146188
26112,2942120071.19971,14455509.7508621,1972,FALSE,1,"15987","USA","South Central Virginia Blue Ridge","USA",TRUE,"15982;15983;15984;15985;15986;15987",TRUE,"",0.00491329701067149
26112,2942120071.19971,75798225.7791573,1975,FALSE,2,"15987","USA","South Central Virginia Blue Ridge","USA",TRUE,"15982;15983;15984;15985;15986;15987",TRUE,"",0.0257631313287119
26112,2942120071.19971,331365548.200563,1976,FALSE,1,"15987","USA","South Central Virginia Blue Ridge","USA",TRUE,"15982;15983;15984;15985;15986;15987",TRUE,"",0.112628152550362
26112,2942120071.19971,9823140.29283394,1984,FALSE,1,"15987","USA","South Central Virginia Blue Ridge","USA",TRUE,"15982;15983;15984;15985;15986;15987",TRUE,"",0.00333879653281056
26112,2942120071.19971,348441.684435297,1985,FALSE,1,"15987","USA","South Central Virginia Blue Ridge","USA",TRUE,"15982;15983;15984;15985;15986;15987",TRUE,"",0.000118432176798689
26112,2942120071.19971,49158665.4371516,1990,FALSE,1,"15987","USA","South Central Virginia Blue Ridge","USA",TRUE,"15982;15983;15984;15985;15986;15987",TRUE,"",0.0167085857298496
26112,2942120071.19971,42923224.0939095,2000,FALSE,2,"15987","USA","South Central Virginia Blue Ridge","USA",TRUE,"15982;15983;15984;15985;15986;15987",TRUE,"",0.0145892156183845
26112,2942120071.19971,2322356.95232499,2001,FALSE,1,"15987","USA","South Central Virginia Blue Ridge","USA",TRUE,"15982;15983;15984;15985;15986;15987",TRUE,"",0.000789348121804559
26112,2942120071.19971,1057659.11240113,2004,FALSE,1,"15987","USA","South Central Virginia Blue Ridge","USA",TRUE,"15982;15983;15984;15985;15986;15987",TRUE,"",0.000359488765517937
26112,2942120071.19971,971.725855000317,2005,FALSE,1,"15987","USA","South Central Virginia Blue Ridge","USA",TRUE,"15982;15983;15984;15985;15986;15987",TRUE,"",3.30280828614882e-07
26112,2942120071.19971,5697833.94808483,2009,FALSE,1,"15987","USA","South Central Virginia Blue Ridge","USA",TRUE,"15982;15983;15984;15985;15986;15987",TRUE,"",0.00193664222064242
26112,2942120071.19971,299555.916648149,2010,FALSE,1,"15987","USA","South Central Virginia Blue Ridge","USA",TRUE,"15982;15983;15984;15985;15986;15987",TRUE,"",0.00010181634651165
