"SitRecID","kba","ovl","year","random","nPAs","percPA","DOMAIN","range_countries","RangeName","COUNTRY","multiple_ranges","all_gmba_intersec","note"
751,NA,0,0,FALSE,0,0,14720,"TUR","Karaca Mountain",NA,NA,NA,"no overlaps btwn PAs and range"
