"SitRecID","kba","ovl","year","random","nPAs","percPA","DOMAIN","range_countries","RangeName","COUNTRY","multiple_ranges","all_gmba_intersec","note"
10126,830660627.403787,0,0,FALSE,0,0,20048,"MEX","West Tucson-Nogales Area (nn)",NA,NA,NA,"no overlaps btwn PAs and range"
