"SitRecID","kba","ovl","year","random","nPAs","DOMAIN","range_countries","RangeName","COUNTRY","multiple_ranges","all_gmba_intersec","note","percPA"
6515,1098286322.10033,695169043.66927,1994,FALSE,1,"19345","MAR","Anti-Atlas Range (nn)","MAR",FALSE,"19345","",0.632957936087059
7229,1133741744.31794,1543996.52450693,1994,FALSE,1,"19345","MAR","Anti-Atlas Range (nn)","MAR",TRUE,"19345","",0.00136185911142911
7229,1133741744.31794,15873950.3994249,2005,FALSE,1,"19345","MAR","Anti-Atlas Range (nn)","MAR",TRUE,"19345","",0.0140013812484029
31743,1657883133.13828,141797785.074724,1994,FALSE,3,"19345","MAR","Anti-Atlas Range (nn)","MAR",FALSE,"19345","",0.0855294213689893
