"SitRecID","kba","ovl","year","random","nPAs","percPA","DOMAIN","range_countries","RangeName","COUNTRY","multiple_ranges","all_gmba_intersec","in_gmba","note"
27468,NA,0,0,FALSE,0,0,"18793","WLF","Alofi","FJI",NA,NA,NA,"no PAs in this range"
