"SitRecID","kba","ovl","year","random","nPAs","DOMAIN","range_countries","RangeName","COUNTRY","percPA"
6542,1406823384.41808,0,0,FALSE,0,"15471","MDG","Western Lowlands","MDG",0
22454,118449258.630417,0,0,FALSE,0,"15471","MDG","Western Lowlands","MDG",0
22500,80260239.2114589,0,0,FALSE,0,"15471","MDG","Western Lowlands","MDG",0
6545,1572993190.8268,329734.732361361,1927,FALSE,1,"15471","MDG","Western Lowlands","MDG",0.000209622479159014
45336,1091157780.22525,0,0,FALSE,0,"15471","MDG","Western Lowlands","MDG",0
45337,127544803.273115,7317063.73351502,1927,FALSE,1,"15471","MDG","Western Lowlands","MDG",0.0573685759493219
22423,209778499.560907,0,0,FALSE,0,"15471","MDG","Western Lowlands","MDG",0
23320,54009090.2696376,7337119.304565,2008,FALSE,1,"15471","MDG","Western Lowlands","MDG",0.135849711001145
6544,1866373255.13056,0,0,FALSE,0,"15471","MDG","Western Lowlands","MDG",0
6588,485627753.125329,780337.230702162,2008,FALSE,1,"15471","MDG","Western Lowlands","MDG",0.0016068629226402
6588,485627753.125329,116312133.630134,2017,FALSE,1,"15471","MDG","Western Lowlands","MDG",0.23950882724801
45362,93390097.6065,0,0,FALSE,0,"15471","MDG","Western Lowlands","MDG",0
6552,233135013.024303,245936.644016266,1927,FALSE,1,"15471","MDG","Western Lowlands","MDG",0.00105491080394101
22485,156595439.552943,173470.99468255,2008,FALSE,1,"15471","MDG","Western Lowlands","MDG",0.00110776530387976
22485,156595439.552943,93507229.3258582,2017,FALSE,1,"15471","MDG","Western Lowlands","MDG",0.597126133384263
6587,47690137.123672,0,0,FALSE,0,"15471","MDG","Western Lowlands","MDG",0
45379,183402764.269928,0,0,FALSE,0,"15471","MDG","Western Lowlands","MDG",0
6583,1761039267.67878,0,0,FALSE,0,"15471","MDG","Western Lowlands","MDG",0
6584,582285033.726406,0,0,FALSE,0,"15471","MDG","Western Lowlands","MDG",0
22492,78502030.2083035,1881869.90181053,2017,FALSE,1,"15471","MDG","Western Lowlands","MDG",0.0239722450084034
6586,562739372.016562,457602747.26255,1997,FALSE,1,"15471","MDG","Western Lowlands","MDG",0.813169950456357
22424,243158083.725193,243114880.784758,1958,FALSE,1,"15471","MDG","Western Lowlands","MDG",0.999822325707731
6589,309224406.766982,42576145.5869208,1978,FALSE,1,"15471","MDG","Western Lowlands","MDG",0.13768688581883
6555,229701122.568132,229665169.45749,1956,FALSE,1,"15471","MDG","Western Lowlands","MDG",0.999843478733408
6553,59708779.8098574,59688565.4928887,1956,FALSE,1,"15471","MDG","Western Lowlands","MDG",0.999661451514617
24672,193834729.929413,0,0,FALSE,0,"15471","MDG","Western Lowlands","MDG",0
46998,497819993.120285,0,0,FALSE,0,"15471","MDG","Western Lowlands","MDG",0
6548,1350849917.82119,1347720004.81499,1927,FALSE,1,"15471","MDG","Western Lowlands","MDG",0.997683004629226
22447,579359711.848229,134428.928316871,1927,FALSE,1,"15471","MDG","Western Lowlands","MDG",0.000232030162898325
6602,866475919.518753,866475250.911341,1962,FALSE,1,"15471","MDG","Western Lowlands","MDG",0.999999228360077
22488,1686098375.77342,23877238.019048,2006,FALSE,1,"15471","MDG","Western Lowlands","MDG",0.014161236593384
6558,1566270843.63501,1566231243.47035,1990,FALSE,1,"15471","MDG","Western Lowlands","MDG",0.999974716911305
6559,511304873.19477,84238314.8338046,1998,FALSE,1,"15471","MDG","Western Lowlands","MDG",0.164751636939153
6580,2825570745.60612,3164880.1587857,2007,FALSE,1,"15471","MDG","Western Lowlands","MDG",0.00112008526550157
6580,2825570745.60612,457032627.704893,2017,FALSE,1,"15471","MDG","Western Lowlands","MDG",0.161748782406385
