"SitRecID","kba","ovl","year","random","nPAs","percPA","DOMAIN","range_countries","RangeName","COUNTRY","multiple_ranges","all_gmba_intersec","note"
26409,NA,0,0,FALSE,0,0,12655,"PNG","Hindenburg Range",NA,NA,NA,"no overlaps btwn PAs and range"
26406,NA,0,0,FALSE,0,0,12655,"PNG","Hindenburg Range",NA,NA,NA,"no overlaps btwn PAs and range"
