"SitRecID","kba","ovl","year","random","nPAs","DOMAIN","range_countries","RangeName","COUNTRY","multiple_ranges","all_gmba_intersec","note","percPA"
44607,13416515.8922923,3254744.97136832,1952,FALSE,1,"13742","NZL","Poulter Range","NZL",TRUE,"13742","",0.242592413522065
44607,13416515.8922923,570.091866135597,1987,FALSE,1,"13742","NZL","Poulter Range","NZL",TRUE,"13742","",4.24917967311553e-05
