"SitRecID","kba","ovl","year","random","nPAs","percPA","DOMAIN","range_countries","RangeName","COUNTRY","multiple_ranges","all_gmba_intersec","note"
8267,783975749.014743,0,0,FALSE,0,0,11391,"SAU","Hijaz Mountains",NA,NA,NA,"no overlaps btwn PAs and range"
29911,41649531.456759,0,0,FALSE,0,0,11391,"SAU","Hijaz Mountains",NA,NA,NA,"no overlaps btwn PAs and range"
29725,1643720495.66526,0,0,FALSE,0,0,11391,"SAU","Hijaz Mountains",NA,NA,NA,"no overlaps btwn PAs and range"
