"SitRecID","kba","ovl","year","random","nPAs","DOMAIN","range_countries","RangeName","COUNTRY","percPA"
730,416382329.095681,643.991048760363,1995,TRUE,1,"15490","BEL;AUT;CHE;DEU;LUX;FRA;NLD","Central Uplands","BEL",1.54663395576612e-06
730,416382329.095681,1615980.02378823,1996,TRUE,1,"15490","BEL;AUT;CHE;DEU;LUX;FRA;NLD","Central Uplands","BEL",0.0038810004912982
730,416382329.095681,1494541.13271814,1998,TRUE,1,"15490","BEL;AUT;CHE;DEU;LUX;FRA;NLD","Central Uplands","BEL",0.00358934812618984
730,416382329.095681,50.832923783717,2000,TRUE,2,"15490","BEL;AUT;CHE;DEU;LUX;FRA;NLD","Central Uplands","BEL",1.22082327302694e-07
730,416382329.095681,1867745.33514674,2001,TRUE,2,"15490","BEL;AUT;CHE;DEU;LUX;FRA;NLD","Central Uplands","BEL",0.0044856498574356
730,416382329.095681,189013.127551754,2002,TRUE,3,"15490","BEL;AUT;CHE;DEU;LUX;FRA;NLD","Central Uplands","BEL",0.000453941280270617
730,416382329.095681,NA,2003,TRUE,1,"15490","BEL;AUT;CHE;DEU;LUX;FRA;NLD","Central Uplands","BEL",NA
730,416382329.095681,627146.240855534,2005,TRUE,6,"15490","BEL;AUT;CHE;DEU;LUX;FRA;NLD","Central Uplands","BEL",0.00150617880979147
730,416382329.095681,17383.3794338033,2006,TRUE,2,"15490","BEL;AUT;CHE;DEU;LUX;FRA;NLD","Central Uplands","BEL",4.17486003105783e-05
730,416382329.095681,0.0188438563590132,2008,TRUE,1,"15490","BEL;AUT;CHE;DEU;LUX;FRA;NLD","Central Uplands","BEL",4.52561385108229e-11
730,416382329.095681,43602978.1487461,2014,TRUE,16,"15490","BEL;AUT;CHE;DEU;LUX;FRA;NLD","Central Uplands","BEL",0.104718608600526
730,416382329.095681,2357835.72752867,2015,TRUE,5,"15490","BEL;AUT;CHE;DEU;LUX;FRA;NLD","Central Uplands","BEL",0.00566267000967485
730,416382329.095681,24569.5529787629,2016,TRUE,2,"15490","BEL;AUT;CHE;DEU;LUX;FRA;NLD","Central Uplands","BEL",5.90071942585177e-05
730,416382329.095681,341.512681526064,2017,TRUE,1,"15490","BEL;AUT;CHE;DEU;LUX;FRA;NLD","Central Uplands","BEL",8.20190141756922e-07
730,416382329.095681,NA,2018,TRUE,2,"15490","BEL;AUT;CHE;DEU;LUX;FRA;NLD","Central Uplands","BEL",NA
730,416382329.095681,123.104138272931,2019,TRUE,1,"15490","BEL;AUT;CHE;DEU;LUX;FRA;NLD","Central Uplands","BEL",2.9565168757352e-07
731,803071329.475284,2868952.66676958,1961,TRUE,1,"15490","BEL;AUT;CHE;DEU;LUX;FRA;NLD","Central Uplands","BEL",0.00357247552174988
731,803071329.475284,185201.819083091,1965,TRUE,2,"15490","BEL;AUT;CHE;DEU;LUX;FRA;NLD","Central Uplands","BEL",0.000230616898257468
731,803071329.475284,2421935.1029199,1975,TRUE,1,"15490","BEL;AUT;CHE;DEU;LUX;FRA;NLD","Central Uplands","BEL",0.00301584057857271
731,803071329.475284,2744784.55607151,1977,TRUE,1,"15490","BEL;AUT;CHE;DEU;LUX;FRA;NLD","Central Uplands","BEL",0.00341785898129985
731,803071329.475284,6882443.48058136,1979,TRUE,1,"15490","BEL;AUT;CHE;DEU;LUX;FRA;NLD","Central Uplands","BEL",0.0085701521495958
731,803071329.475284,3198619.05178528,1981,TRUE,3,"15490","BEL;AUT;CHE;DEU;LUX;FRA;NLD","Central Uplands","BEL",0.00398298250029075
731,803071329.475284,211661.832236227,1985,TRUE,1,"15490","BEL;AUT;CHE;DEU;LUX;FRA;NLD","Central Uplands","BEL",0.000263565419991427
731,803071329.475284,6615122.28707776,1987,TRUE,1,"15490","BEL;AUT;CHE;DEU;LUX;FRA;NLD","Central Uplands","BEL",0.00823727861309654
731,803071329.475284,7930.95777366124,1988,TRUE,2,"15490","BEL;AUT;CHE;DEU;LUX;FRA;NLD","Central Uplands","BEL",9.87578248976118e-06
731,803071329.475284,784252.943379257,1989,TRUE,1,"15490","BEL;AUT;CHE;DEU;LUX;FRA;NLD","Central Uplands","BEL",0.000976566980534191
731,803071329.475284,62927.5979733186,1990,TRUE,2,"15490","BEL;AUT;CHE;DEU;LUX;FRA;NLD","Central Uplands","BEL",7.83586658664985e-05
731,803071329.475284,NA,1993,TRUE,1,"15490","BEL;AUT;CHE;DEU;LUX;FRA;NLD","Central Uplands","BEL",NA
731,803071329.475284,10966083.2229045,1994,TRUE,1,"15490","BEL;AUT;CHE;DEU;LUX;FRA;NLD","Central Uplands","BEL",0.0136551795841965
731,803071329.475284,893216.741503571,1995,TRUE,2,"15490","BEL;AUT;CHE;DEU;LUX;FRA;NLD","Central Uplands","BEL",0.00111225081598566
731,803071329.475284,337724.290696143,1996,TRUE,1,"15490","BEL;AUT;CHE;DEU;LUX;FRA;NLD","Central Uplands","BEL",0.000420540839027098
731,803071329.475284,141841.848985251,1997,TRUE,1,"15490","BEL;AUT;CHE;DEU;LUX;FRA;NLD","Central Uplands","BEL",0.000176624222256731
731,803071329.475284,4198218.61590341,1998,TRUE,1,"15490","BEL;AUT;CHE;DEU;LUX;FRA;NLD","Central Uplands","BEL",0.00522770327094913
731,803071329.475284,548226.721072856,1999,TRUE,6,"15490","BEL;AUT;CHE;DEU;LUX;FRA;NLD","Central Uplands","BEL",0.000682662549329285
731,803071329.475284,48731845.0769813,2000,TRUE,2,"15490","BEL;AUT;CHE;DEU;LUX;FRA;NLD","Central Uplands","BEL",0.0606818389455168
731,803071329.475284,10797876.0253554,2001,TRUE,4,"15490","BEL;AUT;CHE;DEU;LUX;FRA;NLD","Central Uplands","BEL",0.0134457247183891
731,803071329.475284,38942796.5694976,2002,TRUE,12,"15490","BEL;AUT;CHE;DEU;LUX;FRA;NLD","Central Uplands","BEL",0.0484923258248334
731,803071329.475284,42521608.6371927,2003,TRUE,3,"15490","BEL;AUT;CHE;DEU;LUX;FRA;NLD","Central Uplands","BEL",0.052948732044731
731,803071329.475284,2501435.9058546,2004,TRUE,27,"15490","BEL;AUT;CHE;DEU;LUX;FRA;NLD","Central Uplands","BEL",0.00311483652079698
731,803071329.475284,3710861.85921331,2005,TRUE,16,"15490","BEL;AUT;CHE;DEU;LUX;FRA;NLD","Central Uplands","BEL",0.00462083718221884
731,803071329.475284,0.0320519358663506,2006,TRUE,1,"15490","BEL;AUT;CHE;DEU;LUX;FRA;NLD","Central Uplands","BEL",3.99116923863947e-11
731,803071329.475284,107746.853548277,2007,TRUE,3,"15490","BEL;AUT;CHE;DEU;LUX;FRA;NLD","Central Uplands","BEL",0.000134168472455214
731,803071329.475284,5517143.80849301,2008,TRUE,1,"15490","BEL;AUT;CHE;DEU;LUX;FRA;NLD","Central Uplands","BEL",0.00687005450947656
731,803071329.475284,4083525.17654506,2009,TRUE,5,"15490","BEL;AUT;CHE;DEU;LUX;FRA;NLD","Central Uplands","BEL",0.0050848847750712
731,803071329.475284,0.00211471877992153,2010,TRUE,2,"15490","BEL;AUT;CHE;DEU;LUX;FRA;NLD","Central Uplands","BEL",2.63328885281368e-12
731,803071329.475284,50.3666853271425,2012,TRUE,2,"15490","BEL;AUT;CHE;DEU;LUX;FRA;NLD","Central Uplands","BEL",6.27175737428597e-08
731,803071329.475284,381787.56859723,2013,TRUE,6,"15490","BEL;AUT;CHE;DEU;LUX;FRA;NLD","Central Uplands","BEL",0.000475409287549444
731,803071329.475284,18487669.2460633,2014,TRUE,10,"15490","BEL;AUT;CHE;DEU;LUX;FRA;NLD","Central Uplands","BEL",0.0230212044279341
731,803071329.475284,17929227.5494188,2015,TRUE,7,"15490","BEL;AUT;CHE;DEU;LUX;FRA;NLD","Central Uplands","BEL",0.0223258219928402
731,803071329.475284,13620.092881649,2016,TRUE,2,"15490","BEL;AUT;CHE;DEU;LUX;FRA;NLD","Central Uplands","BEL",1.69600039022041e-05
731,803071329.475284,11741.9931622371,2017,TRUE,2,"15490","BEL;AUT;CHE;DEU;LUX;FRA;NLD","Central Uplands","BEL",1.46213576942276e-05
731,803071329.475284,833.177719533443,2018,TRUE,1,"15490","BEL;AUT;CHE;DEU;LUX;FRA;NLD","Central Uplands","BEL",1.03748906100014e-06
731,803071329.475284,42311.2169141769,2019,TRUE,1,"15490","BEL;AUT;CHE;DEU;LUX;FRA;NLD","Central Uplands","BEL",5.26867481893825e-05
734,84938446.248518,1955205.16896655,1955,TRUE,1,"15490","BEL;AUT;CHE;DEU;LUX;FRA;NLD","Central Uplands","BEL",0.0230190832929283
734,84938446.248518,339959.455340352,1963,TRUE,1,"15490","BEL;AUT;CHE;DEU;LUX;FRA;NLD","Central Uplands","BEL",0.00400242140462139
734,84938446.248518,789059.136135634,1991,TRUE,1,"15490","BEL;AUT;CHE;DEU;LUX;FRA;NLD","Central Uplands","BEL",0.00928977596113493
734,84938446.248518,340.353341063746,1992,TRUE,1,"15490","BEL;AUT;CHE;DEU;LUX;FRA;NLD","Central Uplands","BEL",4.0070587124695e-06
734,84938446.248518,1408776.49289914,1997,TRUE,1,"15490","BEL;AUT;CHE;DEU;LUX;FRA;NLD","Central Uplands","BEL",0.0165858519330252
734,84938446.248518,9185794.62907138,1999,TRUE,1,"15490","BEL;AUT;CHE;DEU;LUX;FRA;NLD","Central Uplands","BEL",0.108146487659958
734,84938446.248518,3376151.88069727,2002,TRUE,3,"15490","BEL;AUT;CHE;DEU;LUX;FRA;NLD","Central Uplands","BEL",0.0397482180309624
734,84938446.248518,NA,2007,TRUE,1,"15490","BEL;AUT;CHE;DEU;LUX;FRA;NLD","Central Uplands","BEL",NA
734,84938446.248518,NA,2008,TRUE,1,"15490","BEL;AUT;CHE;DEU;LUX;FRA;NLD","Central Uplands","BEL",NA
734,84938446.248518,0.00110931606626134,2010,TRUE,1,"15490","BEL;AUT;CHE;DEU;LUX;FRA;NLD","Central Uplands","BEL",1.30602349731667e-11
734,84938446.248518,3242298.56141006,2014,TRUE,3,"15490","BEL;AUT;CHE;DEU;LUX;FRA;NLD","Central Uplands","BEL",0.0381723319016638
734,84938446.248518,5593621.43813308,2015,TRUE,2,"15490","BEL;AUT;CHE;DEU;LUX;FRA;NLD","Central Uplands","BEL",0.065855000711538
734,84938446.248518,289.45584763214,2017,TRUE,1,"15490","BEL;AUT;CHE;DEU;LUX;FRA;NLD","Central Uplands","BEL",3.40783073409693e-06
734,84938446.248518,0.0145680545577265,2018,TRUE,1,"15490","BEL;AUT;CHE;DEU;LUX;FRA;NLD","Central Uplands","BEL",1.71513080367663e-10
735,346780038.937825,15945159.312347,1963,TRUE,1,"15490","BEL;AUT;CHE;DEU;LUX;FRA;NLD","Central Uplands","BEL",0.0459806145739717
735,346780038.937825,17055.3584551364,1965,TRUE,1,"15490","BEL;AUT;CHE;DEU;LUX;FRA;NLD","Central Uplands","BEL",4.91820651135988e-05
735,346780038.937825,3322511.05554518,1994,TRUE,1,"15490","BEL;AUT;CHE;DEU;LUX;FRA;NLD","Central Uplands","BEL",0.00958103316938862
735,346780038.937825,535298.19963784,1997,TRUE,14,"15490","BEL;AUT;CHE;DEU;LUX;FRA;NLD","Central Uplands","BEL",0.00154362460214677
735,346780038.937825,1748.33643424138,1999,TRUE,1,"15490","BEL;AUT;CHE;DEU;LUX;FRA;NLD","Central Uplands","BEL",5.04162938442616e-06
735,346780038.937825,11784015.8421657,2001,TRUE,1,"15490","BEL;AUT;CHE;DEU;LUX;FRA;NLD","Central Uplands","BEL",0.0339812403224239
735,346780038.937825,77994.1423777142,2002,TRUE,3,"15490","BEL;AUT;CHE;DEU;LUX;FRA;NLD","Central Uplands","BEL",0.000224909549628657
735,346780038.937825,3728672.31172455,2004,TRUE,7,"15490","BEL;AUT;CHE;DEU;LUX;FRA;NLD","Central Uplands","BEL",0.0107522691419764
735,346780038.937825,5.01489266753197e-05,2007,TRUE,2,"15490","BEL;AUT;CHE;DEU;LUX;FRA;NLD","Central Uplands","BEL",1.44613071816141e-13
735,346780038.937825,53352.3900224212,2010,TRUE,3,"15490","BEL;AUT;CHE;DEU;LUX;FRA;NLD","Central Uplands","BEL",0.000153850810403729
735,346780038.937825,9243740.14324141,2014,TRUE,4,"15490","BEL;AUT;CHE;DEU;LUX;FRA;NLD","Central Uplands","BEL",0.0266559175999711
735,346780038.937825,NA,2017,TRUE,1,"15490","BEL;AUT;CHE;DEU;LUX;FRA;NLD","Central Uplands","BEL",NA
735,346780038.937825,1421061.48151206,2018,TRUE,4,"15490","BEL;AUT;CHE;DEU;LUX;FRA;NLD","Central Uplands","BEL",0.00409787566165782
