"SitRecID","kba","ovl","year","random","nPAs","percPA","DOMAIN","range_countries","RangeName","COUNTRY","multiple_ranges","all_gmba_intersec","note"
8286,NA,0,0,FALSE,0,0,14123,"SAU","Fifa Mountains",NA,NA,NA,"no overlaps btwn PAs and range"
8285,NA,0,0,FALSE,0,0,14123,"SAU","Fifa Mountains",NA,NA,NA,"no overlaps btwn PAs and range"
