"SitRecID","kba","ovl","year","random","nPAs","DOMAIN","range_countries","RangeName","COUNTRY","multiple_ranges","all_gmba_intersec","note","percPA"
155,37591469.1199012,28931087.3217198,1958,FALSE,1,"19541","AZE;RUS;GEO","South Eastern Caucasus (nn)","AZE",FALSE,"19541","",0.769618426708506
22190,400435662.013043,167.773258404483,1912,FALSE,1,"19541","AZE;RUS;GEO","South Eastern Caucasus (nn)","RUS",TRUE,"19541","",4.18976815304274e-07
22190,400435662.013043,392678779.516799,1986,FALSE,1,"19541","AZE;RUS;GEO","South Eastern Caucasus (nn)","RUS",TRUE,"19541","",0.980628891899264
22014,72303359.9922191,137150.639422506,1983,FALSE,1,"19541","AZE;RUS;GEO","South Eastern Caucasus (nn)","RUS",TRUE,"19541","",0.00189687781366268
22014,72303359.9922191,47796461.0925602,1987,FALSE,1,"19541","AZE;RUS;GEO","South Eastern Caucasus (nn)","RUS",TRUE,"19541","",0.66105449453115
46742,304115347.227237,84358842.6742356,1983,FALSE,1,"19541","AZE;RUS;GEO","South Eastern Caucasus (nn)","RUS",TRUE,"19541","",0.277390942099355
46680,30545688.3339273,28976773.6734626,2003,FALSE,2,"19541","AZE;RUS;GEO","South Eastern Caucasus (nn)","GEO",FALSE,"19541","",0.948637115545957
46681,7830862.29408196,5626725.50922243,2003,FALSE,1,"19541","AZE;RUS;GEO","South Eastern Caucasus (nn)","GEO",FALSE,"19541","",0.718532046397334
46703,211362677.190467,100027085.806126,1993,FALSE,1,"19541","AZE;RUS;GEO","South Eastern Caucasus (nn)","AZE",TRUE,"19541","",0.473248575083044
46703,211362677.190467,92815275.3474911,2006,FALSE,1,"19541","AZE;RUS;GEO","South Eastern Caucasus (nn)","AZE",TRUE,"19541","",0.439128026675455
46712,95359602.5921935,0,0,FALSE,0,"19541","AZE;RUS;GEO","South Eastern Caucasus (nn)","AZE",NA,NA,"no pas overlapping kba",0
46711,424932897.906848,694813.936945736,2006,FALSE,1,"19541","AZE;RUS;GEO","South Eastern Caucasus (nn)","AZE",TRUE,"19541","",0.00163511448600068
46713,23394537.3939824,23394498.253455,1964,FALSE,1,"19541","AZE;RUS;GEO","South Eastern Caucasus (nn)","AZE",FALSE,"19541","",0.999998326937322
46701,6396882.58998297,0,0,FALSE,0,"19541","AZE;RUS;GEO","South Eastern Caucasus (nn)","AZE",NA,NA,"no pas overlapping kba",0
46708,162272834.011265,64195510.3962422,2006,FALSE,1,"19541","AZE;RUS;GEO","South Eastern Caucasus (nn)","AZE",TRUE,"19541","",0.39560232485855
141,280419155.627711,178232987.695405,1929,FALSE,1,"19541","AZE;RUS;GEO","South Eastern Caucasus (nn)","AZE",FALSE,"19541","",0.635594908972731
141,280419155.627711,3542941.93851558,1986,FALSE,1,"19541","AZE;RUS;GEO","South Eastern Caucasus (nn)","AZE",FALSE,"19541","",0.0126344504910329
141,280419155.627711,47950643.8136935,2008,FALSE,1,"19541","AZE;RUS;GEO","South Eastern Caucasus (nn)","AZE",FALSE,"19541","",0.170996320512974
164,202805054.38462,96580265.0623111,1987,FALSE,1,"19541","AZE;RUS;GEO","South Eastern Caucasus (nn)","AZE",FALSE,"19541","",0.476222179744823
