"SitRecID","kba","ovl","year","random","nPAs","percPA","DOMAIN","range_countries","RangeName","COUNTRY","multiple_ranges","all_gmba_intersec","note"
819,NA,0,0,FALSE,0,0,11621,"TUR","Mescit Daglari",NA,NA,NA,"no overlaps btwn PAs and range"
9629,NA,0,0,FALSE,0,0,11621,"TUR","Mescit Daglari",NA,NA,NA,"no overlaps btwn PAs and range"
24294,NA,0,0,FALSE,0,0,11621,"TUR","Mescit Daglari",NA,NA,NA,"no overlaps btwn PAs and range"
