"SitRecID","kba","ovl","year","random","nPAs","DOMAIN","range_countries","RangeName","COUNTRY","percPA"
23833,23049932.3684635,509827.591143062,1989,FALSE,1,"21041","AUS","Southern Great Dividing Range","AUS",0.0221183985702535
23833,23049932.3684635,416754.469539084,1994,FALSE,1,"21041","AUS","Southern Great Dividing Range","AUS",0.0180805072603718
23833,23049932.3684635,10120.373172773,2005,FALSE,1,"21041","AUS","Southern Great Dividing Range","AUS",0.000439063031118458
23833,23049932.3684635,102.787634389009,2006,FALSE,1,"21041","AUS","Southern Great Dividing Range","AUS",4.45934646340401e-06
23833,23049932.3684635,726153.455962807,2010,FALSE,1,"21041","AUS","Southern Great Dividing Range","AUS",0.0315034961645404
23834,73844153.192324,38931232.9949891,2001,FALSE,1,"21041","AUS","Southern Great Dividing Range","AUS",0.527208063360065
23834,73844153.192324,9362725.1237998,2007,FALSE,1,"21041","AUS","Southern Great Dividing Range","AUS",0.126790337745698
23834,73844153.192324,20706087.6120729,2009,FALSE,1,"21041","AUS","Southern Great Dividing Range","AUS",0.280402533131428
23838,85770356.117065,32735041.4460523,1984,FALSE,1,"21041","AUS","Southern Great Dividing Range","AUS",0.381659152742392
23838,85770356.117065,346635.398195073,2000,FALSE,1,"21041","AUS","Southern Great Dividing Range","AUS",0.00404143592131018
23838,85770356.117065,43263.4798586369,2002,FALSE,1,"21041","AUS","Southern Great Dividing Range","AUS",0.000504410635763107
23838,85770356.117065,14933175.9369352,2015,FALSE,1,"21041","AUS","Southern Great Dividing Range","AUS",0.174106493350143
23840,158328362.244713,56232099.0769489,1992,FALSE,3,"21041","AUS","Southern Great Dividing Range","AUS",0.355161250199988
23840,158328362.244713,3387084.51047052,1998,FALSE,3,"21041","AUS","Southern Great Dividing Range","AUS",0.021392784353036
23840,158328362.244713,3808359.61150402,2001,FALSE,1,"21041","AUS","Southern Great Dividing Range","AUS",0.024053552740082
23840,158328362.244713,8107.31453766953,2010,FALSE,1,"21041","AUS","Southern Great Dividing Range","AUS",5.12056994888814e-05
23840,158328362.244713,19606206.1660234,2016,FALSE,1,"21041","AUS","Southern Great Dividing Range","AUS",0.123832558412497
23842,123140442.325864,367890.987361073,2003,FALSE,1,"21041","AUS","Southern Great Dividing Range","AUS",0.00298757240442202
