"SitRecID","kba","ovl","year","random","nPAs","DOMAIN","range_countries","RangeName","COUNTRY","percPA"
11,3189306.88387421,2972242.06295596,1982,FALSE,4,"14265","PRT;ESP;CPV","Macaronesian Islands","PRT",0.93193981362666
11,3189306.88387421,211056.522433913,2001,FALSE,1,"14265","PRT;ESP;CPV","Macaronesian Islands","PRT",0.0661762978975332
19666,151005357.665579,145712218.79448,1982,FALSE,27,"14265","PRT;ESP;CPV","Macaronesian Islands","PRT",0.964947343902719
19666,151005357.665579,1690111.86788681,1990,FALSE,1,"14265","PRT;ESP;CPV","Macaronesian Islands","PRT",0.0111923967070743
19666,151005357.665579,2847716.40640076,1999,FALSE,1,"14265","PRT;ESP;CPV","Macaronesian Islands","PRT",0.0188583799305148
19674,11633507.5532106,594946.723920367,1982,FALSE,1,"14265","PRT;ESP;CPV","Macaronesian Islands","PRT",0.0511407863190989
19674,11633507.5532106,1735790.50605287,2018,FALSE,3,"14265","PRT;ESP;CPV","Macaronesian Islands","PRT",0.149206118456839
19689,9474185.5855832,1388283.01090323,1990,FALSE,2,"14265","PRT;ESP;CPV","Macaronesian Islands","PRT",0.146533229517456
19689,9474185.5855832,257014.65480426,2008,FALSE,1,"14265","PRT;ESP;CPV","Macaronesian Islands","PRT",0.0271278889866119
19689,9474185.5855832,NA,2009,FALSE,2,"14265","PRT;ESP;CPV","Macaronesian Islands","PRT",NA
19689,9474185.5855832,NA,2011,FALSE,7,"14265","PRT;ESP;CPV","Macaronesian Islands","PRT",NA
19690,3759383.44754289,1767432.29625033,1990,FALSE,1,"14265","PRT;ESP;CPV","Macaronesian Islands","PRT",0.470138872746677
19690,3759383.44754289,1150428.80777049,2006,FALSE,3,"14265","PRT;ESP;CPV","Macaronesian Islands","PRT",0.306015287831945
19690,3759383.44754289,109.18244003132,2008,FALSE,1,"14265","PRT;ESP;CPV","Macaronesian Islands","PRT",2.90426453046924e-05
19690,3759383.44754289,1.76966686778451,2009,FALSE,1,"14265","PRT;ESP;CPV","Macaronesian Islands","PRT",4.70733271154118e-07
19691,2147449.74037445,579752.418358482,1990,FALSE,1,"14265","PRT;ESP;CPV","Macaronesian Islands","PRT",0.269972520175207
19691,2147449.74037445,743688.728538821,2008,FALSE,2,"14265","PRT;ESP;CPV","Macaronesian Islands","PRT",0.346312518778272
19691,2147449.74037445,1874.11723813403,2009,FALSE,1,"14265","PRT;ESP;CPV","Macaronesian Islands","PRT",0.000872717625422632
19691,2147449.74037445,0.0101408634698714,2019,FALSE,1,"14265","PRT;ESP;CPV","Macaronesian Islands","PRT",4.72228210011713e-09
19692,1109623.71775043,697809.998884554,2008,FALSE,3,"14265","PRT;ESP;CPV","Macaronesian Islands","PRT",0.628870839476326
19692,1109623.71775043,0.145686485362996,2009,FALSE,1,"14265","PRT;ESP;CPV","Macaronesian Islands","PRT",1.31293593524073e-07
19693,906081.916478753,47155.8057256863,2008,FALSE,1,"14265","PRT;ESP;CPV","Macaronesian Islands","PRT",0.0520436451363523
19694,2649466.16197991,2188046.94890635,2008,FALSE,1,"14265","PRT;ESP;CPV","Macaronesian Islands","PRT",0.825844458897051
19695,9995292.40548658,8004833.04617944,1990,FALSE,1,"14265","PRT;ESP;CPV","Macaronesian Islands","PRT",0.800860317181462
