"SitRecID","kba","ovl","year","random","nPAs","DOMAIN","range_countries","RangeName","COUNTRY","percPA"
26182,352138810.252141,3330850.21485304,1968,FALSE,1,"17682","USA","Western Rocky Mountains","USA",0.00945891255913559
26182,352138810.252141,65119.0112693906,1999,FALSE,1,"17682","USA","Western Rocky Mountains","USA",0.000184924266719603
26183,72954797.6406449,71985086.2511892,1968,FALSE,1,"17682","USA","Western Rocky Mountains","USA",0.986708051823647
31385,133378513.337144,14448724.9478899,1965,FALSE,1,"17682","USA","Western Rocky Mountains","USA",0.108328729915947
26178,100045233.668694,4810.40655136108,1998,TRUE,1,"17682","USA","Western Rocky Mountains","USA",4.80823161180378e-05
31393,7485058.23369861,7297154.2338274,1992,TRUE,1,"17682","USA","Western Rocky Mountains","USA",0.974896120510427
29572,36138104.1880788,1158091.09362224,2008,TRUE,1,"17682","USA","Western Rocky Mountains","USA",0.0320462603017309
26004,888098359.714094,202359.018237948,1988,TRUE,1,"17682","USA","Western Rocky Mountains","USA",0.000227856538664359
26184,71651567.5717123,0,0,FALSE,0,"17682","USA","Western Rocky Mountains","USA",0
26003,510608640.393841,1015105.38666882,1992,TRUE,1,"17682","USA","Western Rocky Mountains","USA",0.00198803017881924
47206,85189021.3429985,0,0,FALSE,0,"17682","USA","Western Rocky Mountains","USA",0
