"SitRecID","kba","ovl","year","random","nPAs","percPA","DOMAIN","range_countries","RangeName","COUNTRY","multiple_ranges","all_gmba_intersec","note"
15662,120500560.576454,0,0,FALSE,0,0,11442,"CHN","Jiulian Shan",NA,NA,NA,"no overlaps btwn PAs and range"
15726,75626220.8057463,0,0,FALSE,0,0,11442,"CHN","Jiulian Shan",NA,NA,NA,"no overlaps btwn PAs and range"
