"SitRecID","kba","ovl","year","random","nPAs","DOMAIN","range_countries","RangeName","COUNTRY","multiple_ranges","all_gmba_intersec","note","percPA"
831,320538945.545552,48017110.0520052,2013,FALSE,1,"20678","TUR","Nemrut","TUR",TRUE,"20678","",0.149801173053342
24300,5794362.43746622,0,0,FALSE,0,"20678","TUR","Nemrut","TUR",NA,NA,"no pas overlapping kba",0
