"SitRecID","kba","ovl","year","random","nPAs","DOMAIN","range_countries","RangeName","COUNTRY","multiple_ranges","all_gmba_intersec","in_gmba","note","percPA"
2860,917770006.519946,9724934.08671203,1985,FALSE,1,"17710","ITA","Arunci Mountains","ITA",TRUE,"17710;17711;17712",TRUE,"",0.0105962648785915
2860,917770006.519946,64026.4237933606,1996,FALSE,1,"17710","ITA","Arunci Mountains","ITA",TRUE,"17710;17711;17712",TRUE,"",6.97630379490606e-05
2860,917770006.519946,196653513.347614,1997,FALSE,2,"17710","ITA","Arunci Mountains","ITA",TRUE,"17710;17711;17712",TRUE,"",0.214273196934488
2860,917770006.519946,421550248.636688,1999,FALSE,2,"17710","ITA","Arunci Mountains","ITA",TRUE,"17710;17711;17712",TRUE,"",0.459320140821715
2860,917770006.519946,230932.019229904,2000,FALSE,1,"17710","ITA","Arunci Mountains","ITA",TRUE,"17710;17711;17712",TRUE,"",0.000251622974807779
2860,917770006.519946,45837.3695938587,2001,FALSE,1,"17710","ITA","Arunci Mountains","ITA",TRUE,"17710;17711;17712",TRUE,"",4.99442880767781e-05
2860,917770006.519946,14737.1262852778,2002,FALSE,1,"17710","ITA","Arunci Mountains","ITA",TRUE,"17710;17711;17712",TRUE,"",1.60575374882416e-05
2860,917770006.519946,NA,2004,FALSE,1,"17710","ITA","Arunci Mountains","ITA",TRUE,"17710;17711;17712",TRUE,"",NA
2860,917770006.519946,1337107.56108588,2007,FALSE,1,"17710","ITA","Arunci Mountains","ITA",TRUE,"17710;17711;17712",TRUE,"",0.00145690919466414
2860,917770006.519946,694411.003801855,2016,FALSE,13,"17710","ITA","Arunci Mountains","ITA",TRUE,"17710;17711;17712",TRUE,"",0.000756628565837495
