"SitRecID","kba","ovl","year","random","nPAs","DOMAIN","range_countries","RangeName","COUNTRY","multiple_ranges","all_gmba_intersec","in_gmba","note","percPA"
26179,1975189357.12833,2897885.30310966,2005,TRUE,1,"17693","USA","Sublett Range","USA",TRUE,"11115;11768;16310;16367;17686;17693",TRUE,"",0.0014671430324649
