"SitRecID","kba","ovl","year","random","nPAs","DOMAIN","range_countries","RangeName","COUNTRY","multiple_ranges","all_gmba_intersec","note","percPA"
3219,17237882.9058233,2603824.33123308,1955,FALSE,1,"15483","AUT","Austrian Gneiss and Granite Highland","AUT",FALSE,"15483","",0.151052443357383
3219,17237882.9058233,NA,1996,FALSE,1,"15483","AUT","Austrian Gneiss and Granite Highland","AUT",FALSE,"15483","",NA
3219,17237882.9058233,450370.36127468,1998,FALSE,1,"15483","AUT","Austrian Gneiss and Granite Highland","AUT",FALSE,"15483","",0.0261267792416977
3219,17237882.9058233,6972487.11478273,2004,FALSE,2,"15483","AUT","Austrian Gneiss and Granite Highland","AUT",FALSE,"15483","",0.40448627902138
3221,214105965.217941,213172349.776181,1955,FALSE,1,"15483","AUT","Austrian Gneiss and Granite Highland","AUT",FALSE,"15483","",0.995639470199677
3222,109398590.156657,38258586.2947314,1955,FALSE,1,"15483","AUT","Austrian Gneiss and Granite Highland","AUT",FALSE,"15483","",0.349717361438987
3222,109398590.156657,9.36031967889743e-06,1984,FALSE,1,"15483","AUT","Austrian Gneiss and Granite Highland","AUT",FALSE,"15483","",8.55616115846975e-14
3222,109398590.156657,25986711.676605,1996,FALSE,2,"15483","AUT","Austrian Gneiss and Granite Highland","AUT",FALSE,"15483","",0.237541559168106
3222,109398590.156657,6753481.53290779,2004,FALSE,3,"15483","AUT","Austrian Gneiss and Granite Highland","AUT",FALSE,"15483","",0.0617328022530902
3231,41879210.5669361,212896.169027925,1970,TRUE,1,"15483","AUT","Austrian Gneiss and Granite Highland","AUT",TRUE,"15483","",0.00508357646063195
3231,41879210.5669361,447.966533914208,1984,TRUE,1,"15483","AUT","Austrian Gneiss and Granite Highland","AUT",TRUE,"15483","",1.06966327170427e-05
3231,41879210.5669361,1479977.73152678,2004,TRUE,1,"15483","AUT","Austrian Gneiss and Granite Highland","AUT",TRUE,"15483","",0.0353391984111379
3231,41879210.5669361,68497.8801540225,2014,TRUE,1,"15483","AUT","Austrian Gneiss and Granite Highland","AUT",TRUE,"15483","",0.00163560581077672
3232,27744156.8593269,8818.08625104057,1984,FALSE,1,"15483","AUT","Austrian Gneiss and Granite Highland","AUT",TRUE,"15483","",0.000317835798570183
3232,27744156.8593269,15211.7573223868,1987,FALSE,1,"15483","AUT","Austrian Gneiss and Granite Highland","AUT",TRUE,"15483","",0.000548286884316437
3232,27744156.8593269,534798.493631899,2002,FALSE,1,"15483","AUT","Austrian Gneiss and Granite Highland","AUT",TRUE,"15483","",0.0192760766291628
3232,27744156.8593269,818606.289062224,2010,FALSE,1,"15483","AUT","Austrian Gneiss and Granite Highland","AUT",TRUE,"15483","",0.0295055385252059
