"SitRecID","kba","ovl","year","random","nPAs","percPA","DOMAIN","range_countries","RangeName","COUNTRY","multiple_ranges","all_gmba_intersec","note"
798,1233495.46831101,0,0,FALSE,0,0,11348,"TUR","Nur Mountains",NA,NA,NA,"no overlaps btwn PAs and range"
28370,19634058.5548588,0,0,FALSE,0,0,11348,"TUR","Nur Mountains",NA,NA,NA,"no overlaps btwn PAs and range"
28399,82229665.1465387,0,0,FALSE,0,0,11348,"TUR","Nur Mountains",NA,NA,NA,"no overlaps btwn PAs and range"
