"SitRecID","kba","ovl","year","random","nPAs","percPA","DOMAIN","range_countries","RangeName","COUNTRY","multiple_ranges","all_gmba_intersec","note"
18604,377247175.799145,0,0,FALSE,0,0,12346,"RUS","Koksa Range",NA,NA,NA,"no overlaps btwn PAs and range"
