"SitRecID","kba","ovl","year","random","nPAs","DOMAIN","range_countries","RangeName","COUNTRY","multiple_ranges","all_gmba_intersec","note","percPA"
163,41125685.8355621,26430625.8378332,1969,FALSE,1,"12962","AZE;IRN;ARM","Zangezur Mountains","AZE",FALSE,"12962","",0.642679272110234
180,13537307.4885108,11675642.5188456,2003,FALSE,1,"12962","AZE;IRN;ARM","Zangezur Mountains","AZE",TRUE,"12962","",0.862478933034114
8065,1143923.11794233,507950.210126042,1993,FALSE,1,"12962","AZE;IRN;ARM","Zangezur Mountains","IRN",TRUE,"12962","",0.444042263119687
8065,1143923.11794233,71958.5783942938,2009,FALSE,1,"12962","AZE;IRN;ARM","Zangezur Mountains","IRN",TRUE,"12962","",0.0629050827504312
46709,431573904.256577,313293739.569275,1969,FALSE,1,"12962","AZE;IRN;ARM","Zangezur Mountains","AZE",TRUE,"12962","",0.725933001229418
46709,431573904.256577,17419642.9790478,2003,FALSE,1,"12962","AZE;IRN;ARM","Zangezur Mountains","AZE",TRUE,"12962","",0.0403630590432817
46705,254134579.873304,251087662.937074,1969,FALSE,1,"12962","AZE;IRN;ARM","Zangezur Mountains","AZE",TRUE,"12962","",0.98801061650977
25051,42473992.9917439,32267.3554608822,1969,FALSE,1,"12962","AZE;IRN;ARM","Zangezur Mountains","ARM",TRUE,"12962","",0.000759696774144929
46744,1203507762.34582,422042.570988201,1958,FALSE,1,"12962","AZE;IRN;ARM","Zangezur Mountains","ARM",TRUE,"12962","",0.000350677065983832
46744,1203507762.34582,26903914.3319108,1989,FALSE,1,"12962","AZE;IRN;ARM","Zangezur Mountains","ARM",TRUE,"12962","",0.0223545831390991
46744,1203507762.34582,359836.092451096,1993,FALSE,1,"12962","AZE;IRN;ARM","Zangezur Mountains","ARM",TRUE,"12962","",0.000298989423840291
46744,1203507762.34582,4733672.70856161,2003,FALSE,1,"12962","AZE;IRN;ARM","Zangezur Mountains","ARM",TRUE,"12962","",0.00393322989403487
46744,1203507762.34582,441458486.29521,2009,FALSE,2,"12962","AZE;IRN;ARM","Zangezur Mountains","ARM",TRUE,"12962","",0.366809837133696
174,468261242.456403,179462015.368001,1969,FALSE,1,"12962","AZE;IRN;ARM","Zangezur Mountains","AZE",FALSE,"12962","",0.383251909610498
174,468261242.456403,426756.162413031,1989,FALSE,1,"12962","AZE;IRN;ARM","Zangezur Mountains","AZE",FALSE,"12962","",0.000911363409395907
174,468261242.456403,256103945.652523,2003,FALSE,1,"12962","AZE;IRN;ARM","Zangezur Mountains","AZE",FALSE,"12962","",0.546925353695843
174,468261242.456403,5151832.24713802,2009,FALSE,2,"12962","AZE;IRN;ARM","Zangezur Mountains","AZE",FALSE,"12962","",0.011002047105399
19761,329451206.722398,38047962.8506308,1958,FALSE,1,"12962","AZE;IRN;ARM","Zangezur Mountains","ARM",TRUE,"12962","",0.115488916338045
19761,329451206.722398,88807936.5270271,2009,FALSE,1,"12962","AZE;IRN;ARM","Zangezur Mountains","ARM",TRUE,"12962","",0.269563245527458
19768,232359544.413093,644916.166554928,1989,FALSE,1,"12962","AZE;IRN;ARM","Zangezur Mountains","ARM",FALSE,"12962","",0.0027755096877294
19768,232359544.413093,2835404.52794728,2003,FALSE,1,"12962","AZE;IRN;ARM","Zangezur Mountains","ARM",FALSE,"12962","",0.0122026600418292
19768,232359544.413093,138105724.781208,2009,FALSE,2,"12962","AZE;IRN;ARM","Zangezur Mountains","ARM",FALSE,"12962","",0.59436217750402
