"SitRecID","kba","ovl","year","random","nPAs","DOMAIN","range_countries","RangeName","COUNTRY","multiple_ranges","all_gmba_intersec","in_gmba","note","percPA"
29523,249784510.088448,1285696.53450537,2009,FALSE,1,"17220","USA","Mammoth Area","USA",TRUE,"17220;16561;16563",TRUE,"",0.00514722283639648
29523,249784510.088448,80238.7841959,2010,FALSE,1,"17220","USA","Mammoth Area","USA",TRUE,"17220;16561;16563",TRUE,"",0.000321232025826932
